DATE,TIDE,OB,SURGE,BIAS,TWL,SURGE90p,TWL90p,SURGE10p,TWL10p
202209140000,0.768,0.512,-0.061,-0.195,0.512,-0.091,0.481,-0.03,0.542
202209140100,0.96,0.332,-0.061,-0.567,0.332,-0.091,0.301,-0.03,0.362
202209140200,2.933,3.434,-0.061,0.562,3.434,-0.061,3.434,-0.03,3.464
202209140300,5.623,5.76,-0.061,0.197,5.76,-0.061,5.76,-0.03,5.79
202209140400,7.784,7.603,-0.061,-0.12,7.603,-0.061,7.603,-0.03,7.633
202209140500,9.114,8.91,-0.03,-0.173,8.91,-0.03,8.91,-0.03,8.91
202209140600,9.546,9.641,0,0.096,9.641,0,9.641,0,9.641
202209140700,9,9.124,0,0.123,9.124,0,9.124,0,9.124
202209140800,7.727,7.6,0,-0.127,7.6,0,7.6,0,7.6
202209140900,6.036,5.717,0,-0.319,5.717,0,5.717,0,5.717
202209141000,4.188,3.983,0,-0.205,3.983,0,3.983,0,3.983
202209141100,2.423,2.468,0,0.046,2.468,0,2.468,0,2.468
202209141200,0.912,1.015,0,0.103,1.015,0,1.015,0,1.015
202209141300,0.3,-0.143,0,-0.443,-0.143,0,-0.143,0,-0.143
202209141400,1.416,1.648,0,0.232,1.648,0,1.648,0.03,1.679
202209141500,3.833,4.336,0,0.502,4.336,0,4.336,0.03,4.366
202209141600,6.212,6.283,0.03,0.041,6.283,0,6.253,0.03,6.283
202209141700,7.917,7.792,0.03,-0.155,7.792,0,7.761,0.03,7.792
202209141800,8.882,8.715,0,-0.167,8.715,0,8.715,0,8.715
202209141900,8.904,8.874,0,-0.03,8.874,0,8.874,0,8.874
202209142000,8.007,7.85,0,-0.158,7.85,0,7.85,0,7.85
202209142100,6.51,6.185,0,-0.324,6.185,0,6.185,0,6.185
202209142200,4.753,4.452,0,-0.301,4.452,0,4.452,0,4.452
202209142300,3.125,2.928,0,-0.197,2.928,0,2.928,0,2.928
202209150000,1.858,1.611,0,-0.247,1.611,0,1.611,0,1.611
202209150100,1.261,0.594,0,-0.668,0.594,0,0.594,0,0.594
202209150200,2.066,2.255,0,0.189,2.255,0,2.255,0,2.255
202209150300,4.307,4.751,0,0.444,4.751,0,4.751,0,4.751
202209150400,6.731,6.585,0,-0.146,6.585,0,6.585,0,6.585
202209150500,8.347,8.051,0,-0.297,8.051,0,8.051,0,8.051
202209150600,9.131,9.017,0,-0.115,9.017,0,9.017,0,9.017
202209150700,9.105,9.209,0,0.104,9.209,0,9.209,0.03,9.239
202209150800,8.238,8.188,0,-0.05,8.188,0,8.188,0.03,8.218
202209150900,6.785,6.53,0,-0.255,6.53,0,6.53,0.03,6.561
202209151000,5.044,4.778,0,-0.266,4.778,0,4.778,0.03,4.808
202209151100,3.325,3.221,0.03,-0.135,3.221,0,3.191,0.03,3.221
202209151200,1.875,1.861,0,-0.014,1.861,0,1.861,0.03,1.892
202209151300,0.825,0.555,0,-0.271,0.555,0,0.555,0.03,0.585
202209151400,0.755,0.165,0,-0.59,0.165,0,0.165,0.03,0.195
202209151500,2.228,2.678,0.03,0.42,2.678,0,2.648,0.03,2.678
202209151600,4.55,4.903,0.03,0.322,4.903,0,4.872,0.03,4.903
202209151700,6.522,6.499,0.03,-0.053,6.499,0,6.469,0.061,6.53
202209151800,7.83,7.706,0,-0.124,7.706,0,7.706,0,7.706
202209151900,8.508,8.395,0,-0.114,8.395,0,8.395,0,8.395
202209152000,8.344,8.167,0,-0.177,8.167,0,8.167,0.03,8.197
202209152100,7.358,7.106,0,-0.251,7.106,0,7.106,0.03,7.137
202209152200,5.853,5.539,0.03,-0.344,5.539,0,5.509,0.03,5.539
202209152300,4.227,3.998,0.03,-0.259,3.998,0,3.967,0.061,4.028
202209160000,2.918,2.678,0,-0.24,2.678,-0.03,2.648,0,2.678
202209160100,2.099,1.636,0,-0.463,1.636,-0.03,1.606,0,1.636
202209160200,2.013,1.611,0,-0.402,1.611,-0.03,1.581,0.03,1.642
202209160300,3.211,3.766,0,0.555,3.766,-0.03,3.735,0.03,3.796
202209160400,5.419,5.612,0,0.193,5.612,-0.03,5.582,0.03,5.643
202209160500,7.375,7.054,0,-0.321,7.054,0,7.054,0.03,7.084
202209160600,8.428,8.127,0.03,-0.332,8.127,0,8.096,0.061,8.157
202209160700,8.773,8.767,0.03,-0.037,8.767,0,8.736,0.03,8.767
202209160800,8.438,8.377,0.03,-0.091,8.377,0,8.346,0.03,8.377
202209160900,7.39,7.182,0,-0.208,7.182,0,7.182,0,7.182
202209161000,5.877,5.564,0,-0.313,5.564,0,5.564,0,5.564
202209161100,4.211,4.001,0,-0.211,4.001,0,4.001,0,4.001
202209161200,2.751,2.608,0,-0.143,2.608,0,2.608,0.03,2.639
202209161300,1.684,1.38,0,-0.304,1.38,0,1.38,0,1.38
202209161400,1.053,0.372,0,-0.681,0.372,0,0.372,0,0.372
202209161500,1.354,1.063,0,-0.29,1.063,0,1.063,0,1.063
202209161600,2.926,3.023,0,0.097,3.023,-0.03,2.993,0,3.023
202209161700,4.951,5.05,-0.03,0.13,5.05,-0.03,5.05,0,5.08
202209161800,6.484,6.338,0,-0.146,6.338,-0.03,6.308,0,6.338
