DATE,TIDE,OB,SURGE,BIAS,TWL,SURGE90p,TWL90p,SURGE10p,TWL10p
202209140000,0.667,NaN,0.03,NaN,0.698,0,0.667,0.03,0.698
202209140100,0.492,NaN,0.03,NaN,0.522,0,0.492,0.03,0.522
202209140200,0.305,NaN,0,NaN,0.305,0,0.305,0.03,0.336
202209140300,0.149,NaN,0,NaN,0.149,0,0.149,0.03,0.18
202209140400,0.047,NaN,0,NaN,0.047,0,0.047,0.03,0.077
202209140500,0.034,NaN,0,NaN,0.034,0,0.034,0,0.034
202209140600,0.129,NaN,0,NaN,0.129,0,0.129,0.03,0.159
202209140700,0.296,NaN,0,NaN,0.296,0,0.296,0.03,0.326
202209140800,0.488,NaN,0,NaN,0.488,0,0.488,0,0.488
202209140900,0.656,NaN,0,NaN,0.656,0,0.656,0,0.656
202209141000,0.753,NaN,0,NaN,0.753,0,0.753,0,0.753
202209141100,0.753,NaN,0,NaN,0.753,0,0.753,0,0.753
202209141200,0.658,NaN,0,NaN,0.658,0,0.658,0,0.658
202209141300,0.486,NaN,0,NaN,0.486,0,0.486,0,0.486
202209141400,0.284,NaN,0,NaN,0.284,0,0.284,0,0.284
202209141500,0.108,NaN,0,NaN,0.108,0,0.108,0,0.108
202209141600,-0.016,NaN,0,NaN,-0.016,0,-0.016,0,-0.016
202209141700,-0.056,NaN,0,NaN,-0.056,0,-0.056,0,-0.056
202209141800,0.015,NaN,0,NaN,0.015,-0.03,-0.016,0,0.015
202209141900,0.18,NaN,0,NaN,0.18,-0.03,0.15,0,0.18
202209142000,0.392,NaN,0,NaN,0.392,-0.03,0.361,0,0.392
202209142100,0.603,NaN,0,NaN,0.603,0,0.603,0,0.603
202209142200,0.76,NaN,0,NaN,0.76,0,0.76,0,0.76
202209142300,0.823,NaN,0,NaN,0.823,0,0.823,0,0.823
202209150000,0.786,NaN,0,NaN,0.786,0,0.786,0.03,0.816
202209150100,0.659,NaN,0.03,NaN,0.689,0,0.659,0.03,0.689
202209150200,0.475,NaN,0.061,NaN,0.536,0.03,0.505,0.061,0.536
202209150300,0.291,NaN,0.061,NaN,0.352,0.061,0.352,0.091,0.382
202209150400,0.144,NaN,0.091,NaN,0.236,0.061,0.205,0.122,0.266
202209150500,0.061,NaN,0.152,NaN,0.213,0.091,0.152,0.183,0.244
202209150600,0.071,NaN,0.183,NaN,0.254,0.152,0.223,0.244,0.315
202209150700,0.178,NaN,0.213,NaN,0.391,0.183,0.361,0.244,0.422
202209150800,0.344,NaN,0.213,NaN,0.557,0.183,0.527,0.244,0.588
202209150900,0.525,NaN,0.183,NaN,0.707,0.152,0.677,0.213,0.738
202209151000,0.67,NaN,0.183,NaN,0.853,0.152,0.822,0.213,0.883
202209151100,0.733,NaN,0.183,NaN,0.916,0.122,0.855,0.213,0.946
202209151200,0.701,NaN,0.213,NaN,0.914,0.183,0.884,0.244,0.945
202209151300,0.582,NaN,0.213,NaN,0.795,0.183,0.765,0.244,0.826
202209151400,0.399,NaN,0.183,NaN,0.582,0.152,0.551,0.244,0.643
202209151500,0.204,NaN,0.152,NaN,0.356,0.122,0.326,0.183,0.387
