DATE,TIDE,OB,SURGE,BIAS,TWL,SURGE90p,TWL90p,SURGE10p,TWL10p
202209140000,2.015,NaN,0.03,NaN,2.045,0.03,2.045,0.03,2.045
202209140100,2.269,NaN,0.03,NaN,2.299,0.03,2.299,0.03,2.299
202209140200,2.244,NaN,0.03,NaN,2.274,0.03,2.274,0.03,2.274
202209140300,1.988,NaN,0.03,NaN,2.018,0.03,2.018,0.03,2.018
202209140400,1.596,NaN,0.03,NaN,1.626,0.03,1.626,0.03,1.626
202209140500,1.109,NaN,0.03,NaN,1.139,0.03,1.139,0.03,1.139
202209140600,0.602,NaN,0.061,NaN,0.663,0.03,0.632,0.061,0.663
202209140700,0.23,NaN,0.061,NaN,0.291,0.03,0.26,0.061,0.291
202209140800,0.116,NaN,0.061,NaN,0.177,0.03,0.146,0.061,0.177
202209140900,0.249,NaN,0.061,NaN,0.31,0.03,0.279,0.061,0.31
202209141000,0.541,NaN,0.061,NaN,0.602,0.03,0.571,0.061,0.602
202209141100,0.926,NaN,0.061,NaN,0.987,0.03,0.956,0.061,0.987
202209141200,1.356,NaN,0.061,NaN,1.417,0.03,1.386,0.061,1.417
202209141300,1.713,NaN,0.061,NaN,1.774,0.03,1.743,0.061,1.774
202209141400,1.851,NaN,0.061,NaN,1.912,0.03,1.881,0.061,1.912
202209141500,1.761,NaN,0.061,NaN,1.822,0.03,1.791,0.061,1.822
202209141600,1.548,NaN,0.061,NaN,1.609,0.03,1.578,0.061,1.609
202209141700,1.27,NaN,0.061,NaN,1.331,0.03,1.3,0.061,1.331
202209141800,0.941,NaN,0.03,NaN,0.971,0.03,0.971,0.03,0.971
202209141900,0.669,NaN,0.03,NaN,0.699,0.03,0.699,0.03,0.699
202209142000,0.597,NaN,0.03,NaN,0.627,0.03,0.627,0.03,0.627
202209142100,0.758,NaN,0.03,NaN,0.788,0.03,0.788,0.03,0.788
202209142200,1.059,NaN,0.03,NaN,1.089,0.03,1.089,0.03,1.089
202209142300,1.412,NaN,0.03,NaN,1.442,0.03,1.442,0.03,1.442
202209150000,1.787,NaN,0.03,NaN,1.817,0,1.787,0.03,1.817
202209150100,2.114,NaN,0.03,NaN,2.144,0,2.114,0.03,2.144
202209150200,2.24,NaN,0.03,NaN,2.27,0,2.24,0.03,2.27
202209150300,2.094,NaN,0.03,NaN,2.124,0,2.094,0.03,2.124
202209150400,1.777,NaN,0.03,NaN,1.807,0,1.777,0.03,1.807
202209150500,1.393,NaN,0.03,NaN,1.423,0,1.393,0.03,1.423
202209150600,0.949,NaN,0.03,NaN,0.979,0,0.949,0.03,0.979
202209150700,0.503,NaN,0.03,NaN,0.533,0,0.503,0.03,0.533
202209150800,0.216,NaN,0.03,NaN,0.246,0,0.216,0.03,0.246
202209150900,0.182,NaN,0.03,NaN,0.212,0,0.182,0.03,0.212
202209151000,0.343,NaN,0.03,NaN,0.373,0,0.343,0.03,0.373
202209151100,0.6,NaN,0.03,NaN,0.63,0,0.6,0.03,0.63
202209151200,0.927,NaN,0.03,NaN,0.957,0.03,0.957,0.03,0.957
202209151300,1.3,NaN,0.03,NaN,1.33,0.03,1.33,0.03,1.33
202209151400,1.585,NaN,0.03,NaN,1.615,0.03,1.615,0.03,1.615
202209151500,1.653,NaN,0.03,NaN,1.683,0.03,1.683,0.03,1.683
202209151600,1.552,NaN,0.03,NaN,1.582,0.03,1.582,0.03,1.582
202209151700,1.404,NaN,0.03,NaN,1.434,0.03,1.434,0.03,1.434
202209151800,1.22,NaN,0.03,NaN,1.25,0.03,1.25,0.061,1.281
202209151900,0.99,NaN,0.03,NaN,1.02,0.03,1.02,0.061,1.051
202209152000,0.828,NaN,0.03,NaN,0.858,0.03,0.858,0.061,0.889
202209152100,0.862,NaN,0.03,NaN,0.892,0.03,0.892,0.061,0.923
202209152200,1.066,NaN,0.03,NaN,1.096,0.03,1.096,0.061,1.127
202209152300,1.328,NaN,0.03,NaN,1.358,0.03,1.358,0.061,1.389
202209160000,1.604,NaN,0,NaN,1.604,0,1.604,0,1.604
202209160100,1.895,NaN,0,NaN,1.895,0,1.895,0,1.895
202209160200,2.116,NaN,0,NaN,2.116,0,2.116,0,2.116
202209160300,2.118,NaN,0,NaN,2.118,0,2.118,0,2.118
202209160400,1.897,NaN,0,NaN,1.897,0,1.897,0,1.897
202209160500,1.587,NaN,0,NaN,1.587,0,1.587,0,1.587
202209160600,1.248,NaN,0,NaN,1.248,-0.03,1.218,0,1.248
202209160700,0.853,NaN,0,NaN,0.853,-0.03,0.823,0,0.853
202209160800,0.478,NaN,0,NaN,0.478,-0.03,0.448,0,0.478
202209160900,0.276,NaN,0,NaN,0.276,-0.03,0.246,0,0.276
202209161000,0.288,NaN,0,NaN,0.288,-0.03,0.258,0,0.288
202209161100,0.425,NaN,0,NaN,0.425,-0.03,0.395,0,0.425
202209161200,0.628,NaN,-0.061,NaN,0.567,-0.061,0.567,-0.061,0.567
202209161300,0.907,NaN,-0.061,NaN,0.846,-0.061,0.846,-0.061,0.846
202209161400,1.222,NaN,-0.061,NaN,1.161,-0.061,1.161,-0.061,1.161
202209161500,1.432,NaN,-0.061,NaN,1.371,-0.061,1.371,-0.061,1.371
202209161600,1.462,NaN,-0.061,NaN,1.401,-0.061,1.401,-0.061,1.401
202209161700,1.405,NaN,-0.061,NaN,1.344,-0.061,1.344,-0.061,1.344
202209161800,1.342,NaN,-0.061,NaN,1.281,-0.061,1.281,-0.061,1.281
202209161900,1.236,NaN,-0.061,NaN,1.175,-0.061,1.175,-0.061,1.175
202209162000,1.089,NaN,-0.061,NaN,1.028,-0.061,1.028,-0.061,1.028
202209162100,1.023,NaN,-0.061,NaN,0.962,-0.061,0.962,-0.061,0.962
202209162200,1.113,NaN,-0.061,NaN,1.052,-0.061,1.052,-0.061,1.052
202209162300,1.296,NaN,-0.061,NaN,1.235,-0.061,1.235,-0.061,1.235
202209170000,1.493,NaN,0,NaN,1.493,0,1.493,0,1.493
202209170100,1.7,NaN,0,NaN,1.7,0,1.7,0,1.7
202209170200,1.912,NaN,0,NaN,1.912,0,1.912,0,1.912
202209170300,2.031,NaN,0,NaN,2.031,0,2.031,0,2.031
202209170400,1.954,NaN,0,NaN,1.954,0,1.954,0,1.954
202209170500,1.728,NaN,0,NaN,1.728,0,1.728,0,1.728
202209170600,1.464,NaN,0,NaN,1.464,0,1.464,0.03,1.494
202209170700,1.171,NaN,0,NaN,1.171,0,1.171,0.03,1.201
202209170800,0.827,NaN,0,NaN,0.827,0,0.827,0.03,0.857
202209170900,0.522,NaN,0,NaN,0.522,0,0.522,0.03,0.552
202209171000,0.372,NaN,0,NaN,0.372,0,0.372,0.03,0.402
202209171100,0.376,NaN,0,NaN,0.376,0,0.376,0.03,0.406
202209171200,0.467,NaN,0,NaN,0.467,0,0.467,0,0.467
202209171300,0.626,NaN,0,NaN,0.626,0,0.626,0,0.626
202209171400,0.862,NaN,0,NaN,0.862,0,0.862,0,0.862
202209171500,1.118,NaN,0,NaN,1.118,0,1.118,0,1.118
202209171600,1.285,NaN,0,NaN,1.285,0,1.285,0,1.285
202209171700,1.333,NaN,0,NaN,1.333,0,1.333,0,1.333
202209171800,1.343,NaN,-0.03,NaN,1.313,-0.061,1.282,-0.03,1.313
202209171900,1.348,NaN,-0.03,NaN,1.318,-0.061,1.287,-0.03,1.318
202209172000,1.304,NaN,-0.03,NaN,1.274,-0.061,1.243,-0.03,1.274
202209172100,1.224,NaN,-0.03,NaN,1.194,-0.061,1.163,-0.03,1.194
202209172200,1.206,NaN,-0.03,NaN,1.176,-0.061,1.145,-0.03,1.176
202209172300,1.288,NaN,-0.03,NaN,1.258,-0.061,1.227,-0.03,1.258
202209180000,1.422,NaN,-0.091,NaN,1.331,-0.091,1.331,-0.091,1.331
202209180100,1.562,NaN,-0.091,NaN,1.471,-0.091,1.471,-0.091,1.471
202209180200,1.71,NaN,-0.091,NaN,1.619,-0.091,1.619,-0.091,1.619
202209180300,1.85,NaN,-0.091,NaN,1.759,-0.091,1.759,-0.091,1.759
202209180400,1.909,NaN,-0.091,NaN,1.818,-0.091,1.818,-0.091,1.818
202209180500,1.821,NaN,-0.091,NaN,1.73,-0.091,1.73,-0.091,1.73
202209180600,1.629,NaN,-0.213,NaN,1.416,-0.213,1.416,-0.183,1.446
202209180700,1.412,NaN,-0.213,NaN,1.199,-0.213,1.199,-0.183,1.229
202209180800,1.162,NaN,-0.213,NaN,0.949,-0.213,0.949,-0.183,0.979
202209180900,0.864,NaN,-0.213,NaN,0.651,-0.213,0.651,-0.183,0.681
202209181000,0.594,NaN,-0.213,NaN,0.381,-0.213,0.381,-0.183,0.411
202209181100,0.441,NaN,-0.213,NaN,0.228,-0.213,0.228,-0.183,0.258
202209181200,0.414,NaN,-0.213,NaN,0.201,-0.213,0.201,-0.213,0.201
202209181300,0.47,NaN,-0.213,NaN,0.257,-0.213,0.257,-0.213,0.257
202209181400,0.592,NaN,-0.213,NaN,0.379,-0.213,0.379,-0.213,0.379
202209181500,0.788,NaN,-0.213,NaN,0.575,-0.213,0.575,-0.213,0.575
202209181600,1.019,NaN,-0.213,NaN,0.806,-0.213,0.806,-0.213,0.806
202209181700,1.197,NaN,-0.213,NaN,0.984,-0.213,0.984,-0.213,0.984
202209181800,1.29,NaN,-0.213,NaN,1.077,-0.213,1.077,-0.213,1.077
202209181900,1.355,NaN,-0.213,NaN,1.142,-0.213,1.142,-0.213,1.142
202209182000,1.413,NaN,-0.213,NaN,1.2,-0.213,1.2,-0.213,1.2
202209182100,1.41,NaN,-0.213,NaN,1.197,-0.213,1.197,-0.213,1.197
202209182200,1.352,NaN,-0.213,NaN,1.139,-0.213,1.139,-0.213,1.139
202209182300,1.32,NaN,-0.213,NaN,1.107,-0.213,1.107,-0.213,1.107
202209190000,1.366,NaN,-0.305,NaN,1.061,-0.305,1.061,-0.305,1.061
202209190100,1.457,NaN,-0.305,NaN,1.152,-0.305,1.152,-0.305,1.152
202209190200,1.548,NaN,-0.305,NaN,1.243,-0.305,1.243,-0.305,1.243
202209190300,1.645,NaN,-0.305,NaN,1.34,-0.305,1.34,-0.305,1.34
202209190400,1.756,NaN,-0.305,NaN,1.451,-0.305,1.451,-0.305,1.451
202209190500,1.819,NaN,-0.305,NaN,1.514,-0.305,1.514,-0.305,1.514
202209190600,1.756,NaN,-0.366,NaN,1.39,-0.366,1.39,-0.335,1.421
202209190700,1.602,NaN,-0.366,NaN,1.236,-0.366,1.236,-0.335,1.267
202209190800,1.426,NaN,-0.366,NaN,1.06,-0.366,1.06,-0.335,1.091
202209190900,1.21,NaN,-0.366,NaN,0.844,-0.366,0.844,-0.335,0.875
202209191000,0.922,NaN,-0.366,NaN,0.556,-0.366,0.556,-0.335,0.587
202209191100,0.634,NaN,-0.366,NaN,0.268,-0.366,0.268,-0.335,0.299
202209191200,0.456,NaN,-0.305,NaN,0.151,-0.305,0.151,-0.274,0.182
202209191300,0.406,NaN,-0.305,NaN,0.101,-0.305,0.101,-0.274,0.132
202209191400,0.432,NaN,-0.305,NaN,0.127,-0.305,0.127,-0.274,0.158
202209191500,0.525,NaN,-0.305,NaN,0.22,-0.305,0.22,-0.274,0.251
