DATE,TIDE,OB,SURGE,BIAS,TWL,SURGE90p,TWL90p,SURGE10p,TWL10p
202209140000,0.266,NaN,0,NaN,0.266,0,0.266,0.03,0.297
202209140100,0.175,NaN,0,NaN,0.175,0,0.175,0.03,0.205
202209140200,0.083,NaN,0,NaN,0.083,0,0.083,0.03,0.113
202209140300,0.008,NaN,0,NaN,0.008,0,0.008,0.03,0.038
202209140400,-0.027,NaN,0,NaN,-0.027,0,-0.027,0.03,0.003
202209140500,-0.009,NaN,0,NaN,-0.009,0,-0.009,0.03,0.022
202209140600,0.049,NaN,0,NaN,0.049,0,0.049,0.03,0.08
202209140700,0.13,NaN,0,NaN,0.13,0,0.13,0.03,0.16
202209140800,0.221,NaN,0,NaN,0.221,-0.03,0.191,0,0.221
202209140900,0.301,NaN,0,NaN,0.301,-0.03,0.27,0,0.301
202209141000,0.34,NaN,0,NaN,0.34,-0.03,0.309,0,0.34
202209141100,0.323,NaN,0,NaN,0.323,-0.03,0.293,0,0.323
202209141200,0.258,NaN,0,NaN,0.258,-0.03,0.227,0,0.258
202209141300,0.163,NaN,0,NaN,0.163,-0.03,0.132,0,0.163
202209141400,0.063,NaN,0,NaN,0.063,-0.03,0.033,0,0.063
202209141500,-0.022,NaN,0,NaN,-0.022,-0.03,-0.052,0,-0.022
202209141600,-0.074,NaN,0,NaN,-0.074,-0.03,-0.104,0,-0.074
202209141700,-0.07,NaN,0,NaN,-0.07,-0.03,-0.101,0,-0.07
202209141800,-0.015,NaN,0,NaN,-0.015,-0.03,-0.045,0,-0.015
202209141900,0.072,NaN,0,NaN,0.072,-0.03,0.041,0,0.072
202209142000,0.175,NaN,0,NaN,0.175,-0.03,0.144,0,0.175
202209142100,0.276,NaN,0,NaN,0.276,-0.03,0.245,0,0.276
202209142200,0.344,NaN,0,NaN,0.344,0,0.344,0,0.344
202209142300,0.36,NaN,0,NaN,0.36,0,0.36,0,0.36
202209150000,0.322,NaN,0,NaN,0.322,0,0.322,0,0.322
202209150100,0.243,NaN,0,NaN,0.243,0,0.243,0.03,0.274
202209150200,0.149,NaN,0,NaN,0.149,0,0.149,0.03,0.179
202209150300,0.059,NaN,0.03,NaN,0.089,0,0.059,0.03,0.089
202209150400,-0.009,NaN,0.03,NaN,0.021,0.03,0.021,0.061,0.052
202209150500,-0.033,NaN,0.061,NaN,0.028,0.03,-0.002,0.091,0.059
202209150600,-0.001,NaN,0.091,NaN,0.09,0.061,0.06,0.091,0.09
202209150700,0.067,NaN,0.091,NaN,0.159,0.091,0.159,0.122,0.189
202209150800,0.154,NaN,0.122,NaN,0.276,0.091,0.245,0.152,0.306
202209150900,0.244,NaN,0.152,NaN,0.396,0.122,0.366,0.183,0.427
202209151000,0.313,NaN,0.183,NaN,0.496,0.122,0.435,0.213,0.526
202209151100,0.335,NaN,0.183,NaN,0.518,0.152,0.488,0.244,0.579
202209151200,0.305,NaN,0.213,NaN,0.518,0.152,0.457,0.244,0.549
202209151300,0.231,NaN,0.213,NaN,0.444,0.152,0.383,0.244,0.475
202209151400,0.136,NaN,0.213,NaN,0.349,0.152,0.288,0.244,0.379
202209151500,0.041,NaN,0.213,NaN,0.255,0.183,0.224,0.244,0.285
202209151600,-0.035,NaN,0.213,NaN,0.178,0.183,0.148,0.244,0.209
202209151700,-0.073,NaN,0.213,NaN,0.141,0.183,0.11,0.244,0.171
202209151800,-0.052,NaN,0.244,NaN,0.191,0.213,0.161,0.274,0.222
202209151900,0.016,NaN,0.244,NaN,0.259,0.183,0.198,0.274,0.29
202209152000,0.108,NaN,0.213,NaN,0.321,0.183,0.29,0.244,0.351
202209152100,0.208,NaN,0.213,NaN,0.422,0.183,0.391,0.244,0.452
202209152200,0.297,NaN,0.213,NaN,0.511,0.152,0.45,0.244,0.541
202209152300,0.348,NaN,0.183,NaN,0.531,0.152,0.501,0.213,0.562
202209160000,0.347,NaN,0.183,NaN,0.529,0.152,0.499,0.213,0.56
202209160100,0.296,NaN,0.183,NaN,0.479,0.152,0.449,0.213,0.51
202209160200,0.214,NaN,0.183,NaN,0.397,0.122,0.336,0.213,0.427
202209160300,0.122,NaN,0.152,NaN,0.274,0.122,0.244,0.213,0.335
202209160400,0.038,NaN,0.152,NaN,0.191,0.091,0.13,0.213,0.251
202209160500,-0.018,NaN,0.122,NaN,0.104,0.091,0.073,0.183,0.165
202209160600,-0.026,NaN,0.122,NaN,0.096,0.061,0.035,0.152,0.127
202209160700,0.019,NaN,0.091,NaN,0.111,0.061,0.08,0.152,0.172
202209160800,0.094,NaN,0.091,NaN,0.185,0.061,0.155,0.152,0.246
202209160900,0.178,NaN,0.091,NaN,0.269,0.061,0.239,0.152,0.33
202209161000,0.258,NaN,0.091,NaN,0.349,0.03,0.288,0.122,0.38
202209161100,0.311,NaN,0.091,NaN,0.402,0.03,0.341,0.122,0.433
202209161200,0.318,NaN,0.091,NaN,0.409,0.03,0.348,0.122,0.44
202209161300,0.277,NaN,0.091,NaN,0.369,0.03,0.308,0.122,0.399
202209161400,0.201,NaN,0.091,NaN,0.293,0.061,0.262,0.122,0.323
202209161500,0.111,NaN,0.091,NaN,0.202,0.061,0.172,0.122,0.233
202209161600,0.027,NaN,0.122,NaN,0.148,0.091,0.118,0.122,0.148
202209161700,-0.036,NaN,0.122,NaN,0.086,0.091,0.055,0.152,0.116
202209161800,-0.056,NaN,0.183,NaN,0.127,0.122,0.066,0.244,0.188
202209161900,-0.02,NaN,0.244,NaN,0.224,0.152,0.133,0.305,0.285
202209162000,0.055,NaN,0.305,NaN,0.36,0.183,0.238,0.366,0.421
202209162100,0.144,NaN,0.396,NaN,0.54,0.244,0.388,0.488,0.632
202209162200,0.233,NaN,0.518,NaN,0.752,0.305,0.538,0.64,0.874
202209162300,0.305,NaN,0.64,NaN,0.945,0.427,0.732,0.732,1.036
202209170000,0.337,NaN,0.701,NaN,1.038,0.488,0.824,0.823,1.16
202209170100,0.321,NaN,0.762,NaN,1.083,0.579,0.9,0.853,1.175
202209170200,0.264,NaN,0.823,NaN,1.087,0.671,0.935,0.914,1.178
202209170300,0.182,NaN,0.884,NaN,1.066,0.792,0.975,1.006,1.188
202209170400,0.097,NaN,0.975,NaN,1.073,0.853,0.951,1.067,1.164
202209170500,0.026,NaN,1.067,NaN,1.092,0.945,0.97,1.158,1.184
202209170600,-0.015,NaN,1.189,NaN,1.173,1.097,1.082,1.311,1.295
202209170700,-0.006,NaN,1.311,NaN,1.305,1.219,1.213,1.494,1.487
