DATE,TIDE,OB,SURGE,BIAS,TWL,SURGE90p,TWL90p,SURGE10p,TWL10p
202209140000,3.709,NaN,0.366,NaN,4.075,0.274,3.983,0.457,4.166
202209140100,3.794,NaN,0.396,NaN,4.19,0.305,4.099,0.488,4.282
202209140200,3.466,NaN,0.457,NaN,3.923,0.335,3.801,0.549,4.015
202209140300,2.917,NaN,0.457,NaN,3.374,0.396,3.313,0.549,3.466
202209140400,2.274,NaN,0.488,NaN,2.762,0.396,2.67,0.579,2.853
202209140500,1.636,NaN,0.488,NaN,2.124,0.366,2.002,0.579,2.215
202209140600,1.073,NaN,0.518,NaN,1.591,0.427,1.5,0.64,1.713
202209140700,0.679,NaN,0.518,NaN,1.197,0.427,1.106,0.64,1.319
202209140800,0.725,NaN,0.518,NaN,1.243,0.427,1.152,0.61,1.335
202209140900,1.345,NaN,0.518,NaN,1.863,0.396,1.741,0.579,1.924
202209141000,2.228,NaN,0.488,NaN,2.716,0.396,2.624,0.579,2.807
202209141100,3.005,NaN,0.457,NaN,3.462,0.366,3.371,0.579,3.584
202209141200,3.525,NaN,0.396,NaN,3.921,0.274,3.799,0.457,3.982
202209141300,3.65,NaN,0.396,NaN,4.046,0.305,3.955,0.457,4.107
202209141400,3.334,NaN,0.396,NaN,3.73,0.305,3.639,0.457,3.791
202209141500,2.738,NaN,0.366,NaN,3.104,0.305,3.043,0.457,3.195
202209141600,2.022,NaN,0.366,NaN,2.388,0.305,2.327,0.427,2.449
202209141700,1.294,NaN,0.335,NaN,1.629,0.305,1.599,0.396,1.69
202209141800,0.649,NaN,0.305,NaN,0.954,0.244,0.893,0.366,1.015
202209141900,0.149,NaN,0.274,NaN,0.423,0.213,0.362,0.335,0.484
202209142000,-0.002,NaN,0.244,NaN,0.242,0.152,0.15,0.305,0.303
202209142100,0.466,NaN,0.183,NaN,0.649,0.122,0.588,0.244,0.71
202209142200,1.419,NaN,0.152,NaN,1.571,0.091,1.51,0.213,1.632
202209142300,2.433,NaN,0.122,NaN,2.555,0.061,2.494,0.183,2.616
202209150000,3.26,NaN,0.122,NaN,3.382,0.091,3.351,0.152,3.412
202209150100,3.775,NaN,0.122,NaN,3.897,0.091,3.866,0.152,3.927
202209150200,3.86,NaN,0.122,NaN,3.982,0.091,3.951,0.183,4.043
202209150300,3.578,NaN,0.122,NaN,3.7,0.091,3.669,0.183,3.761
202209150400,3.085,NaN,0.152,NaN,3.237,0.122,3.207,0.213,3.298
202209150500,2.482,NaN,0.152,NaN,2.634,0.122,2.604,0.213,2.695
202209150600,1.865,NaN,0.213,NaN,2.078,0.152,2.017,0.274,2.139
202209150700,1.288,NaN,0.274,NaN,1.562,0.183,1.471,0.335,1.623
202209150800,0.87,NaN,0.335,NaN,1.205,0.213,1.083,0.396,1.266
202209150900,0.918,NaN,0.396,NaN,1.314,0.274,1.192,0.457,1.375
202209151000,1.52,NaN,0.427,NaN,1.947,0.305,1.825,0.518,2.038
202209151100,2.315,NaN,0.457,NaN,2.772,0.335,2.65,0.549,2.864
202209151200,2.963,NaN,0.488,NaN,3.451,0.335,3.298,0.579,3.542
202209151300,3.351,NaN,0.488,NaN,3.839,0.335,3.686,0.549,3.9
202209151400,3.376,NaN,0.488,NaN,3.864,0.366,3.742,0.579,3.955
202209151500,3.021,NaN,0.518,NaN,3.539,0.396,3.417,0.61,3.631
202209151600,2.437,NaN,0.518,NaN,2.955,0.427,2.864,0.61,3.047
202209151700,1.756,NaN,0.518,NaN,2.274,0.427,2.183,0.61,2.366
202209151800,1.081,NaN,0.549,NaN,1.63,0.427,1.508,0.61,1.691
202209151900,0.489,NaN,0.549,NaN,1.038,0.427,0.916,0.64,1.129
202209152000,0.0379999999999999,NaN,0.518,NaN,0.556,0.396,0.434,0.64,0.678
202209152100,-0.02,NaN,0.488,NaN,0.468,0.366,0.346,0.61,0.59
202209152200,0.563,NaN,0.457,NaN,1.02,0.335,0.898,0.579,1.142
202209152300,1.565,NaN,0.396,NaN,1.961,0.305,1.87,0.518,2.083
202209160000,2.553,NaN,0.213,NaN,2.766,0.152,2.705,0.305,2.858
202209160100,3.339,NaN,0.152,NaN,3.491,0.061,3.4,0.213,3.552
202209160200,3.825,NaN,0.091,NaN,3.916,0,3.825,0.152,3.977
202209160300,3.907,NaN,0.03,NaN,3.937,-0.03,3.877,0.091,3.998
202209160400,3.65,NaN,0,NaN,3.65,-0.03,3.62,0.091,3.741
202209160500,3.19,NaN,0.03,NaN,3.22,-0.03,3.16,0.061,3.251
202209160600,2.62,NaN,0.03,NaN,2.65,0,2.62,0.061,2.681
202209160700,2.019,NaN,0.03,NaN,2.049,0,2.019,0.061,2.08
202209160800,1.428,NaN,0.03,NaN,1.458,0,1.428,0.061,1.489
202209160900,1.011,NaN,0,NaN,1.011,-0.03,0.981,0.03,1.041
202209161000,1.095,NaN,0,NaN,1.095,-0.03,1.065,0.03,1.125
202209161100,1.682,NaN,0,NaN,1.682,-0.03,1.652,0,1.682
202209161200,2.368,NaN,0.03,NaN,2.398,-0.03,2.338,0.091,2.459
202209161300,2.882,NaN,0.03,NaN,2.912,0,2.882,0.122,3.004
202209161400,3.167,NaN,0.061,NaN,3.228,0,3.167,0.152,3.319
202209161500,3.121,NaN,0.091,NaN,3.212,0.03,3.151,0.213,3.334
202209161600,2.738,NaN,0.183,NaN,2.921,0.061,2.799,0.274,3.012
202209161700,2.168,NaN,0.274,NaN,2.442,0.152,2.32,0.427,2.595
202209161800,1.532,NaN,0.366,NaN,1.898,0.274,1.806,0.518,2.05
202209161900,0.918,NaN,0.457,NaN,1.375,0.366,1.284,0.579,1.497
202209162000,0.377,NaN,0.518,NaN,0.895,0.427,0.804,0.701,1.078
202209162100,-0.00700000000000001,NaN,0.549,NaN,0.542,0.427,0.42,0.701,0.694
202209162200,0.0559999999999999,NaN,0.518,NaN,0.574,0.427,0.483,0.671,0.727
202209162300,0.741,NaN,0.457,NaN,1.198,0.335,1.076,0.61,1.351
202209170000,1.743,NaN,0.396,NaN,2.139,0.305,2.048,0.488,2.231
202209170100,2.672,NaN,0.335,NaN,3.007,0.183,2.855,0.457,3.129
202209170200,3.415,NaN,0.305,NaN,3.72,0.152,3.567,0.457,3.872
202209170300,3.867,NaN,0.274,NaN,4.141,0.122,3.989,0.457,4.324
202209170400,3.924,NaN,0.274,NaN,4.198,0.152,4.076,0.457,4.381
202209170500,3.668,NaN,0.305,NaN,3.973,0.183,3.851,0.488,4.156
202209170600,3.229,NaN,0.366,NaN,3.595,0.244,3.473,0.549,3.778
