DATE,TIDE,OB,SURGE,BIAS,TWL,SURGE90p,TWL90p,SURGE10p,TWL10p
202209140000,2.162,NaN,-0.091,NaN,2.071,-0.122,2.04,-0.03,2.131
202209140100,1.687,NaN,-0.091,NaN,1.596,-0.122,1.565,-0.03,1.657
202209140200,1.103,NaN,-0.061,NaN,1.042,-0.122,0.981,-0.03,1.072
202209140300,0.529,NaN,-0.061,NaN,0.468,-0.122,0.407,-0.03,0.498
202209140400,0.107,NaN,-0.091,NaN,0.016,-0.122,-0.015,-0.03,0.077
202209140500,-0.022,NaN,-0.091,NaN,-0.113,-0.152,-0.174,-0.03,-0.052
202209140600,0.163,NaN,-0.091,NaN,0.071,-0.122,0.041,-0.03,0.132
202209140700,0.574,NaN,-0.091,NaN,0.482,-0.152,0.421,-0.03,0.543
202209140800,1.123,NaN,-0.091,NaN,1.031,-0.122,1.001,-0.03,1.092
202209140900,1.699,NaN,-0.061,NaN,1.638,-0.122,1.577,-0.03,1.668
202209141000,2.124,NaN,-0.061,NaN,2.063,-0.091,2.033,-0.03,2.094
202209141100,2.27,NaN,-0.061,NaN,2.209,-0.091,2.179,0,2.27
202209141200,2.125,NaN,-0.03,NaN,2.095,-0.091,2.034,0,2.125
202209141300,1.748,NaN,-0.03,NaN,1.717,-0.061,1.687,0,1.748
202209141400,1.231,NaN,0,NaN,1.231,-0.03,1.201,0,1.231
202209141500,0.689,NaN,0,NaN,0.689,-0.03,0.658,0.03,0.719
202209141600,0.243,NaN,0,NaN,0.243,0,0.243,0.03,0.274
202209141700,0.037,NaN,0,NaN,0.037,0,0.037,0.03,0.067
202209141800,0.148,NaN,0,NaN,0.148,0,0.148,0.03,0.179
202209141900,0.521,NaN,0,NaN,0.521,0,0.521,0.03,0.552
202209142000,1.054,NaN,0.03,NaN,1.084,0,1.054,0.061,1.115
202209142100,1.654,NaN,0.061,NaN,1.715,0.03,1.684,0.061,1.715
202209142200,2.168,NaN,0.061,NaN,2.229,0.03,2.199,0.091,2.259
202209142300,2.433,NaN,0.091,NaN,2.525,0.03,2.464,0.091,2.525
202209150000,2.391,NaN,0.122,NaN,2.512,0.091,2.482,0.152,2.543
202209150100,2.074,NaN,0.152,NaN,2.227,0.122,2.196,0.183,2.257
202209150200,1.568,NaN,0.183,NaN,1.751,0.122,1.69,0.213,1.782
202209150300,0.984,NaN,0.244,NaN,1.227,0.152,1.136,0.305,1.288
202209150400,0.434,NaN,0.335,NaN,0.77,0.213,0.648,0.427,0.861
202209150500,0.054,NaN,0.488,NaN,0.542,0.305,0.359,0.579,0.633
202209150600,-0.031,NaN,0.579,NaN,0.548,0.427,0.396,0.671,0.639
202209150700,0.183,NaN,0.64,NaN,0.823,0.518,0.701,0.732,0.914
202209150800,0.6,NaN,0.64,NaN,1.24,0.579,1.179,0.732,1.331
202209150900,1.134,NaN,0.61,NaN,1.744,0.549,1.683,0.671,1.805
202209151000,1.673,NaN,0.61,NaN,2.283,0.518,2.192,0.671,2.344
202209151100,2.05,NaN,0.61,NaN,2.66,0.518,2.568,0.671,2.721
202209151200,2.156,NaN,0.61,NaN,2.766,0.488,2.644,0.732,2.888
202209151300,1.992,NaN,0.64,NaN,2.632,0.518,2.51,0.762,2.754
202209151400,1.624,NaN,0.671,NaN,2.295,0.579,2.203,0.792,2.417
202209151500,1.152,NaN,0.732,NaN,1.884,0.64,1.792,0.853,2.006
202209151600,0.678,NaN,0.732,NaN,1.409,0.64,1.318,0.884,1.561
202209151700,0.308,NaN,0.732,NaN,1.04,0.64,0.948,0.853,1.162
202209151800,0.177,NaN,0.64,NaN,0.817,0.488,0.665,0.762,0.939
202209151900,0.346,NaN,0.549,NaN,0.894,0.427,0.772,0.671,1.016
202209152000,0.736,NaN,0.488,NaN,1.223,0.396,1.132,0.579,1.315
202209152100,1.248,NaN,0.427,NaN,1.675,0.335,1.583,0.488,1.736
202209152200,1.795,NaN,0.335,NaN,2.13,0.244,2.039,0.427,2.222
202209152300,2.231,NaN,0.274,NaN,2.506,0.183,2.414,0.366,2.597
202209160000,2.412,NaN,0.274,NaN,2.687,0.183,2.595,0.335,2.747
202209160100,2.297,NaN,0.274,NaN,2.572,0.183,2.48,0.366,2.663
202209160200,1.938,NaN,0.305,NaN,2.242,0.213,2.151,0.366,2.303
202209160300,1.428,NaN,0.305,NaN,1.732,0.244,1.672,0.366,1.793
202209160400,0.871,NaN,0.305,NaN,1.175,0.274,1.145,0.366,1.236
202209160500,0.363,NaN,0.335,NaN,0.699,0.274,0.638,0.366,0.729
202209160600,0.037,NaN,0.305,NaN,0.342,0.244,0.281,0.335,0.372
202209160700,0.005,NaN,0.274,NaN,0.279,0.244,0.248,0.335,0.34
202209160800,0.244,NaN,0.274,NaN,0.518,0.213,0.457,0.305,0.549
202209160900,0.652,NaN,0.244,NaN,0.896,0.213,0.866,0.305,0.957
202209161000,1.155,NaN,0.244,NaN,1.399,0.183,1.338,0.274,1.43
202209161100,1.647,NaN,0.213,NaN,1.86,0.183,1.83,0.244,1.891
202209161200,1.968,NaN,0.213,NaN,2.181,0.183,2.151,0.274,2.242
202209161300,2.029,NaN,0.213,NaN,2.242,0.122,2.151,0.305,2.334
202209161400,1.85,NaN,0.213,NaN,2.064,0.091,1.942,0.335,2.186
202209161500,1.509,NaN,0.305,NaN,1.814,0.122,1.631,0.457,1.966
202209161600,1.096,NaN,0.488,NaN,1.584,0.244,1.34,0.64,1.736
202209161700,0.692,NaN,0.64,NaN,1.332,0.366,1.058,0.792,1.484
202209161800,0.398,NaN,0.671,NaN,1.069,0.518,0.916,0.792,1.191
202209161900,0.342,NaN,0.762,NaN,1.104,0.61,0.952,0.884,1.226
202209162000,0.554,NaN,0.823,NaN,1.376,0.701,1.255,0.945,1.498
202209162100,0.937,NaN,0.853,NaN,1.791,0.701,1.638,0.975,1.913
202209162200,1.408,NaN,0.914,NaN,2.323,0.701,2.109,1.036,2.444
202209162300,1.892,NaN,0.945,NaN,2.837,0.732,2.623,1.097,2.989
202209170000,2.244,NaN,1.067,NaN,3.311,0.914,3.159,1.219,3.463
