DATE,TIDE,OB,SURGE,BIAS,TWL,SURGE90p,TWL90p,SURGE10p,TWL10p
202209140000,0.026,NaN,0,NaN,0.026,0,0.026,0.061,0.087
202209140100,0.004,NaN,0,NaN,0.004,0,0.004,0.061,0.065
202209140200,-0.006,NaN,0,NaN,-0.006,0,-0.006,0.03,0.025
202209140300,-0.001,NaN,0,NaN,-0.001,0,-0.001,0.03,0.03
202209140400,0.018,NaN,0,NaN,0.018,0,0.018,0.03,0.048
202209140500,0.047,NaN,0,NaN,0.047,0,0.047,0.03,0.077
202209140600,0.084,NaN,0,NaN,0.084,0,0.084,0.03,0.114
202209140700,0.124,NaN,0,NaN,0.124,0,0.124,0.03,0.155
202209140800,0.154,NaN,0,NaN,0.154,0,0.154,0.03,0.184
202209140900,0.17,NaN,0,NaN,0.17,0,0.17,0.03,0.201
202209141000,0.177,NaN,0,NaN,0.177,0,0.177,0.03,0.208
202209141100,0.169,NaN,0,NaN,0.169,0,0.169,0.03,0.199
202209141200,0.138,NaN,0,NaN,0.138,0,0.138,0.03,0.169
202209141300,0.098,NaN,0,NaN,0.098,0,0.098,0.03,0.129
202209141400,0.063,NaN,0,NaN,0.063,0,0.063,0.03,0.093
202209141500,0.037,NaN,0,NaN,0.037,0,0.037,0.03,0.068
202209141600,0.024,NaN,0,NaN,0.024,0,0.024,0.03,0.055
202209141700,0.022,NaN,0,NaN,0.022,0,0.022,0.03,0.052
202209141800,0.029,NaN,0,NaN,0.029,-0.03,-0.002,0,0.029
202209141900,0.046,NaN,0,NaN,0.046,-0.03,0.015,0,0.046
202209142000,0.06,NaN,0,NaN,0.06,-0.03,0.03,0,0.06
202209142100,0.066,NaN,0,NaN,0.066,-0.03,0.035,0,0.066
202209142200,0.069,NaN,0,NaN,0.069,-0.03,0.039,0,0.069
202209142300,0.068,NaN,0,NaN,0.068,0,0.068,0,0.068
202209150000,0.052,NaN,0,NaN,0.052,0,0.052,0,0.052
202209150100,0.026,NaN,0,NaN,0.026,0,0.026,0,0.026
202209150200,0.007,NaN,0,NaN,0.007,0,0.007,0,0.007
202209150300,0.002,NaN,0,NaN,0.002,0,0.002,0,0.002
202209150400,0.009,NaN,0,NaN,0.009,0,0.009,0,0.009
202209150500,0.03,NaN,0,NaN,0.03,0,0.03,0,0.03
202209150600,0.059,NaN,0,NaN,0.059,0,0.059,0.03,0.09
202209150700,0.097,NaN,0.03,NaN,0.127,0,0.097,0.03,0.127
202209150800,0.132,NaN,0.03,NaN,0.163,0,0.132,0.03,0.163
202209150900,0.154,NaN,0.03,NaN,0.184,0,0.154,0.03,0.184
202209151000,0.165,NaN,0.03,NaN,0.195,0,0.165,0.061,0.226
202209151100,0.168,NaN,0.03,NaN,0.199,0,0.168,0.061,0.229
202209151200,0.153,NaN,0.061,NaN,0.214,0.061,0.214,0.091,0.244
202209151300,0.118,NaN,0.091,NaN,0.209,0.061,0.179,0.091,0.209
202209151400,0.079,NaN,0.091,NaN,0.17,0.061,0.14,0.122,0.201
202209151500,0.049,NaN,0.091,NaN,0.14,0.061,0.11,0.122,0.171
202209151600,0.028,NaN,0.091,NaN,0.12,0.061,0.089,0.122,0.15
202209151700,0.019,NaN,0.091,NaN,0.11,0.061,0.08,0.122,0.141
202209151800,0.021,NaN,0.122,NaN,0.143,0.061,0.082,0.152,0.174
202209151900,0.034,NaN,0.122,NaN,0.156,0.061,0.095,0.152,0.187
202209152000,0.052,NaN,0.122,NaN,0.174,0.061,0.113,0.152,0.205
202209152100,0.065,NaN,0.122,NaN,0.187,0.061,0.126,0.152,0.217
202209152200,0.069,NaN,0.122,NaN,0.191,0.061,0.13,0.152,0.222
202209152300,0.074,NaN,0.122,NaN,0.196,0.061,0.135,0.152,0.227
202209160000,0.072,NaN,0.122,NaN,0.194,0.091,0.163,0.152,0.224
202209160100,0.052,NaN,0.122,NaN,0.174,0.091,0.144,0.152,0.205
202209160200,0.029,NaN,0.091,NaN,0.12,0.091,0.12,0.122,0.151
202209160300,0.016,NaN,0.091,NaN,0.107,0.061,0.077,0.122,0.137
202209160400,0.014,NaN,0.091,NaN,0.105,0.061,0.075,0.122,0.136
202209160500,0.023,NaN,0.091,NaN,0.114,0.061,0.084,0.122,0.145
202209160600,0.044,NaN,0.061,NaN,0.105,0,0.044,0.091,0.135
202209160700,0.073,NaN,0.03,NaN,0.104,0,0.073,0.091,0.165
202209160800,0.107,NaN,0.03,NaN,0.137,0,0.107,0.091,0.198
202209160900,0.134,NaN,0.03,NaN,0.165,0,0.134,0.061,0.195
202209161000,0.148,NaN,0,NaN,0.148,0,0.148,0.061,0.209
202209161100,0.155,NaN,0,NaN,0.155,-0.03,0.124,0.061,0.216
202209161200,0.153,NaN,-0.03,NaN,0.123,-0.061,0.092,0,0.153
202209161300,0.131,NaN,-0.03,NaN,0.101,-0.091,0.04,0,0.131
202209161400,0.095,NaN,-0.061,NaN,0.034,-0.091,0.004,0,0.095
202209161500,0.062,NaN,-0.061,NaN,0.001,-0.122,-0.06,0,0.062
202209161600,0.037,NaN,-0.091,NaN,-0.055,-0.122,-0.085,-0.03,0.006
202209161700,0.021,NaN,-0.122,NaN,-0.101,-0.152,-0.132,-0.061,-0.04
202209161800,0.017,NaN,-0.152,NaN,-0.135,-0.213,-0.196,-0.091,-0.074
202209161900,0.025,NaN,-0.183,NaN,-0.158,-0.244,-0.219,-0.122,-0.097
202209162000,0.041,NaN,-0.244,NaN,-0.203,-0.305,-0.264,-0.183,-0.142
202209162100,0.057,NaN,-0.305,NaN,-0.247,-0.366,-0.308,-0.244,-0.187
202209162200,0.068,NaN,-0.335,NaN,-0.267,-0.427,-0.358,-0.274,-0.206
202209162300,0.074,NaN,-0.396,NaN,-0.322,-0.518,-0.444,-0.305,-0.23
202209170000,0.079,NaN,-0.396,NaN,-0.317,-0.457,-0.378,-0.305,-0.226
202209170100,0.074,NaN,-0.427,NaN,-0.353,-0.488,-0.414,-0.335,-0.261
202209170200,0.056,NaN,-0.427,NaN,-0.371,-0.518,-0.462,-0.366,-0.31
202209170300,0.037,NaN,-0.396,NaN,-0.359,-0.488,-0.45,-0.305,-0.267
202209170400,0.028,NaN,-0.366,NaN,-0.337,-0.488,-0.459,-0.244,-0.215
202209170500,0.028,NaN,-0.305,NaN,-0.277,-0.427,-0.399,-0.183,-0.155
202209170600,0.038,NaN,-0.183,NaN,-0.144,-0.305,-0.266,-0.061,-0.023
202209170700,0.06,NaN,-0.061,NaN,-0.001,-0.213,-0.154,0.03,0.09
202209170800,0.086,NaN,0,NaN,0.086,-0.122,-0.036,0.122,0.208
202209170900,0.111,NaN,0.122,NaN,0.233,0,0.111,0.213,0.324
202209171000,0.13,NaN,0.183,NaN,0.313,0.091,0.221,0.305,0.435
202209171100,0.138,NaN,0.244,NaN,0.382,0.122,0.26,0.396,0.534
202209171200,0.14,NaN,0.244,NaN,0.383,0,0.14,0.396,0.536
202209171300,0.132,NaN,0.305,NaN,0.437,0.061,0.193,0.488,0.62
202209171400,0.108,NaN,0.396,NaN,0.504,0.152,0.261,0.549,0.657
202209171500,0.076,NaN,0.457,NaN,0.533,0.244,0.32,0.61,0.685
202209171600,0.048,NaN,0.549,NaN,0.596,0.366,0.413,0.671,0.718
202209171700,0.027,NaN,0.64,NaN,0.667,0.457,0.484,0.762,0.789
202209171800,0.017,NaN,0.671,NaN,0.688,0.488,0.505,0.762,0.779
202209171900,0.02,NaN,0.762,NaN,0.782,0.61,0.63,0.853,0.874
202209172000,0.031,NaN,0.853,NaN,0.885,0.701,0.732,0.945,0.976
202209172100,0.046,NaN,0.945,NaN,0.991,0.823,0.869,1.036,1.082
202209172200,0.062,NaN,1.036,NaN,1.098,0.914,0.977,1.128,1.19
202209172300,0.073,NaN,1.097,NaN,1.17,1.006,1.079,1.25,1.323
202209180000,0.079,NaN,1.158,NaN,1.237,1.036,1.116,1.25,1.329
202209180100,0.084,NaN,1.219,NaN,1.303,1.128,1.211,1.341,1.425
202209180200,0.079,NaN,1.28,NaN,1.359,1.189,1.268,1.402,1.481
202209180300,0.064,NaN,1.341,NaN,1.405,1.25,1.314,1.463,1.527
202209180400,0.05,NaN,1.433,NaN,1.482,1.311,1.36,1.524,1.574
202209180500,0.042,NaN,1.494,NaN,1.536,1.372,1.414,1.585,1.627
202209180600,0.043,NaN,1.402,NaN,1.445,1.311,1.354,1.524,1.567
202209180700,0.055,NaN,1.463,NaN,1.518,1.372,1.427,1.554,1.61
202209180800,0.073,NaN,1.494,NaN,1.566,1.402,1.475,1.615,1.688
202209180900,0.091,NaN,1.524,NaN,1.615,1.433,1.523,1.646,1.737
202209181000,0.109,NaN,1.554,NaN,1.664,1.433,1.542,1.676,1.786
202209181100,0.121,NaN,1.585,NaN,1.706,1.463,1.584,1.676,1.798
202209181200,0.123,NaN,1.494,NaN,1.616,1.372,1.494,1.585,1.708
202209181300,0.119,NaN,1.494,NaN,1.613,1.372,1.491,1.585,1.704
202209181400,0.109,NaN,1.494,NaN,1.603,1.402,1.512,1.615,1.725
202209181500,0.087,NaN,1.524,NaN,1.611,1.402,1.49,1.646,1.733
202209181600,0.059,NaN,1.524,NaN,1.583,1.372,1.431,1.615,1.675
202209181700,0.036,NaN,1.494,NaN,1.529,1.372,1.407,1.615,1.651
202209181800,0.021,NaN,1.433,NaN,1.454,1.372,1.393,1.494,1.515
202209181900,0.019,NaN,1.402,NaN,1.421,1.341,1.36,1.463,1.482
202209182000,0.025,NaN,1.372,NaN,1.397,1.311,1.336,1.433,1.458
202209182100,0.036,NaN,1.341,NaN,1.377,1.28,1.316,1.402,1.438
202209182200,0.052,NaN,1.311,NaN,1.362,1.219,1.271,1.372,1.423
202209182300,0.069,NaN,1.25,NaN,1.318,1.189,1.257,1.341,1.41
202209190000,0.079,NaN,1.067,NaN,1.145,1.006,1.084,1.128,1.206
202209190100,0.084,NaN,1.006,NaN,1.09,0.975,1.059,1.067,1.151
202209190200,0.09,NaN,0.975,NaN,1.065,0.914,1.004,1.036,1.126
202209190300,0.088,NaN,0.914,NaN,1.002,0.853,0.942,0.975,1.063
202209190400,0.075,NaN,0.853,NaN,0.929,0.823,0.898,0.914,0.99
202209190500,0.062,NaN,0.792,NaN,0.855,0.762,0.824,0.853,0.916
202209190600,0.057,NaN,0.701,NaN,0.758,0.64,0.697,0.762,0.819
202209190700,0.059,NaN,0.64,NaN,0.699,0.61,0.669,0.701,0.76
202209190800,0.068,NaN,0.61,NaN,0.678,0.549,0.617,0.671,0.739
202209190900,0.078,NaN,0.549,NaN,0.627,0.518,0.596,0.61,0.688
202209191000,0.09,NaN,0.518,NaN,0.608,0.457,0.547,0.579,0.669
202209191100,0.102,NaN,0.457,NaN,0.559,0.427,0.529,0.549,0.651
202209191200,0.107,NaN,0.488,NaN,0.595,0.427,0.534,0.518,0.625
202209191300,0.102,NaN,0.457,NaN,0.56,0.396,0.499,0.488,0.59
202209191400,0.098,NaN,0.427,NaN,0.525,0.366,0.464,0.457,0.555
202209191500,0.09,NaN,0.366,NaN,0.456,0.335,0.426,0.427,0.517
202209191600,0.07,NaN,0.335,NaN,0.405,0.305,0.375,0.396,0.466
202209191700,0.045,NaN,0.305,NaN,0.35,0.274,0.32,0.366,0.411
202209191800,0.028,NaN,0.457,NaN,0.485,0.396,0.424,0.518,0.546
202209191900,0.021,NaN,0.427,NaN,0.448,0.366,0.387,0.488,0.509
202209192000,0.023,NaN,0.396,NaN,0.419,0.366,0.388,0.457,0.48
202209192100,0.03,NaN,0.366,NaN,0.395,0.335,0.365,0.427,0.456
202209192200,0.041,NaN,0.366,NaN,0.407,0.335,0.377,0.427,0.468
202209192300,0.059,NaN,0.335,NaN,0.395,0.305,0.364,0.396,0.456
202209200000,0.076,NaN,0.396,NaN,0.472,0.366,0.441,0.427,0.502
202209200100,0.084,NaN,0.396,NaN,0.48,0.366,0.45,0.427,0.511
202209200200,0.091,NaN,0.396,NaN,0.488,0.366,0.457,0.427,0.518
202209200300,0.101,NaN,0.396,NaN,0.497,0.366,0.467,0.427,0.528
