DATE,TIDE,OB,SURGE,BIAS,TWL,SURGE90p,TWL90p,SURGE10p,TWL10p
202209140000,0.735,NaN,0,NaN,0.735,-0.03,0.705,0,0.735
202209140100,0.812,NaN,0,NaN,0.812,-0.03,0.782,0,0.812
202209140200,0.811,NaN,0,NaN,0.811,-0.03,0.781,0,0.811
202209140300,0.734,NaN,0,NaN,0.734,-0.03,0.704,0,0.734
202209140400,0.594,NaN,0,NaN,0.594,-0.03,0.564,0,0.594
202209140500,0.417,NaN,0,NaN,0.417,-0.03,0.387,0,0.417
202209140600,0.242,NaN,0,NaN,0.242,-0.03,0.212,0.03,0.272
202209140700,0.1,NaN,0,NaN,0.1,-0.03,0.07,0.03,0.13
202209140800,0.019,NaN,0,NaN,0.019,-0.03,-0.011,0.03,0.049
202209140900,0.027,NaN,0,NaN,0.027,-0.03,-0.00299999999999997,0,0.027
202209141000,0.128,NaN,0,NaN,0.128,-0.03,0.098,0,0.128
202209141100,0.296,NaN,0,NaN,0.296,-0.03,0.266,0,0.296
202209141200,0.489,NaN,-0.03,NaN,0.459,-0.061,0.428,0,0.489
202209141300,0.658,NaN,-0.03,NaN,0.628,-0.061,0.597,0,0.658
202209141400,0.76,NaN,-0.03,NaN,0.73,-0.061,0.699,0,0.76
202209141500,0.779,NaN,-0.03,NaN,0.749,-0.061,0.718,0,0.779
202209141600,0.721,NaN,-0.03,NaN,0.691,-0.061,0.66,0,0.721
202209141700,0.603,NaN,-0.03,NaN,0.573,-0.061,0.542,0,0.603
202209141800,0.459,NaN,-0.03,NaN,0.429,-0.061,0.398,0,0.459
202209141900,0.321,NaN,-0.03,NaN,0.291,-0.061,0.26,0,0.321
202209142000,0.214,NaN,-0.03,NaN,0.184,-0.061,0.153,0,0.214
202209142100,0.169,NaN,-0.03,NaN,0.139,-0.061,0.108,0,0.169
202209142200,0.206,NaN,-0.03,NaN,0.176,-0.061,0.145,0,0.206
202209142300,0.312,NaN,-0.03,NaN,0.282,-0.061,0.251,0,0.312
202209150000,0.453,NaN,-0.03,NaN,0.423,-0.061,0.392,0,0.453
202209150100,0.586,NaN,-0.03,NaN,0.556,-0.061,0.525,0,0.586
202209150200,0.668,NaN,-0.03,NaN,0.638,-0.03,0.638,0,0.668
202209150300,0.676,NaN,-0.03,NaN,0.646,-0.03,0.646,0,0.676
202209150400,0.612,NaN,-0.03,NaN,0.582,-0.03,0.582,0,0.612
202209150500,0.496,NaN,0,NaN,0.496,-0.03,0.466,0,0.496
202209150600,0.36,NaN,0,NaN,0.36,0,0.36,0,0.36
202209150700,0.238,NaN,0,NaN,0.238,0,0.238,0,0.238
202209150800,0.15,NaN,0,NaN,0.15,0,0.15,0,0.15
202209150900,0.125,NaN,0,NaN,0.125,0,0.125,0,0.125
202209151000,0.187,NaN,0,NaN,0.187,0,0.187,0.03,0.217
202209151100,0.329,NaN,0,NaN,0.329,0,0.329,0.03,0.359
202209151200,0.519,NaN,0.03,NaN,0.549,0.03,0.549,0.061,0.58
202209151300,0.71,NaN,0.03,NaN,0.74,0.03,0.74,0.061,0.771
202209151400,0.853,NaN,0.061,NaN,0.914,0.03,0.883,0.061,0.914
202209151500,0.909,NaN,0.061,NaN,0.97,0.03,0.939,0.061,0.97
202209151600,0.87,NaN,0.061,NaN,0.931,0.03,0.9,0.091,0.961
202209151700,0.75,NaN,0.061,NaN,0.811,0.03,0.78,0.091,0.841
202209151800,0.582,NaN,0.091,NaN,0.673,0.03,0.612,0.122,0.704
202209151900,0.4,NaN,0.091,NaN,0.491,0.03,0.43,0.122,0.522
202209152000,0.23,NaN,0.091,NaN,0.321,0.03,0.26,0.152,0.382
202209152100,0.1,NaN,0.091,NaN,0.191,0.03,0.13,0.152,0.252
202209152200,0.046,NaN,0.122,NaN,0.168,0.03,0.076,0.183,0.229
202209152300,0.0820000000000001,NaN,0.122,NaN,0.204,0.061,0.143,0.183,0.265
202209160000,0.187,NaN,0.091,NaN,0.278,0.03,0.217,0.152,0.339
202209160100,0.327,NaN,0.122,NaN,0.449,0.03,0.357,0.152,0.479
202209160200,0.458,NaN,0.122,NaN,0.58,0.061,0.519,0.183,0.641
202209160300,0.536,NaN,0.122,NaN,0.658,0.061,0.597,0.183,0.719
202209160400,0.545,NaN,0.122,NaN,0.667,0.061,0.606,0.183,0.728
202209160500,0.496,NaN,0.152,NaN,0.648,0.091,0.587,0.213,0.709
202209160600,0.414,NaN,0.122,NaN,0.536,0.061,0.475,0.183,0.597
202209160700,0.328,NaN,0.122,NaN,0.45,0.061,0.389,0.183,0.511
202209160800,0.261,NaN,0.122,NaN,0.383,0.061,0.322,0.183,0.444
202209160900,0.229,NaN,0.122,NaN,0.351,0.061,0.29,0.183,0.412
202209161000,0.259,NaN,0.122,NaN,0.381,0.061,0.32,0.183,0.442
202209161100,0.368,NaN,0.122,NaN,0.49,0.061,0.429,0.183,0.551
202209161200,0.537,NaN,0.091,NaN,0.628,0.03,0.567,0.122,0.659
202209161300,0.728,NaN,0.091,NaN,0.819,0.03,0.758,0.122,0.85
202209161400,0.897,NaN,0.091,NaN,0.988,0.03,0.927,0.122,1.019
