DATE,TIDE,OB,SURGE,BIAS,TWL,SURGE90p,TWL90p,SURGE10p,TWL10p
202209140000,0.293,NaN,0,NaN,0.293,0,0.293,0.03,0.323
202209140100,0.201,NaN,0,NaN,0.201,-0.03,0.17,0.03,0.231
202209140200,0.11,NaN,0,NaN,0.11,-0.03,0.08,0,0.11
202209140300,0.06,NaN,0,NaN,0.06,-0.03,0.03,0,0.06
202209140400,0.076,NaN,0,NaN,0.076,-0.03,0.045,0,0.076
202209140500,0.145,NaN,0,NaN,0.145,-0.03,0.114,0,0.145
202209140600,0.235,NaN,0,NaN,0.235,-0.03,0.205,0,0.235
202209140700,0.317,NaN,-0.03,NaN,0.287,-0.03,0.287,0,0.317
202209140800,0.368,NaN,-0.03,NaN,0.338,-0.061,0.307,0,0.368
202209140900,0.383,NaN,-0.03,NaN,0.352,-0.061,0.322,0,0.383
202209141000,0.37,NaN,-0.03,NaN,0.34,-0.061,0.309,0,0.37
202209141100,0.332,NaN,-0.03,NaN,0.302,-0.061,0.271,0,0.332
202209141200,0.262,NaN,-0.03,NaN,0.232,-0.061,0.201,0,0.262
202209141300,0.166,NaN,-0.03,NaN,0.135,-0.061,0.105,0,0.166
202209141400,0.063,NaN,-0.03,NaN,0.033,-0.061,0.002,0,0.063
202209141500,-0.009,NaN,-0.03,NaN,-0.039,-0.061,-0.07,0,-0.009
202209141600,-0.017,NaN,-0.03,NaN,-0.048,-0.061,-0.078,0,-0.017
202209141700,0.042,NaN,-0.03,NaN,0.011,-0.03,0.011,0,0.042
202209141800,0.141,NaN,-0.03,NaN,0.111,-0.061,0.08,0,0.141
202209141900,0.248,NaN,-0.03,NaN,0.217,-0.061,0.187,0,0.248
202209142000,0.333,NaN,-0.03,NaN,0.303,-0.03,0.303,0,0.333
202209142100,0.382,NaN,-0.03,NaN,0.351,-0.03,0.351,0,0.382
202209142200,0.397,NaN,0,NaN,0.397,-0.03,0.366,0,0.397
202209142300,0.386,NaN,0,NaN,0.386,-0.03,0.355,0,0.386
202209150000,0.343,NaN,0,NaN,0.343,0,0.343,0,0.343
202209150100,0.268,NaN,0,NaN,0.268,0,0.268,0,0.268
202209150200,0.173,NaN,0,NaN,0.173,0,0.173,0.03,0.203
202209150300,0.087,NaN,0.03,NaN,0.117,0,0.087,0.03,0.117
202209150400,0.046,NaN,0.03,NaN,0.077,0.03,0.077,0.061,0.107
202209150500,0.073,NaN,0.061,NaN,0.134,0.03,0.103,0.091,0.164
202209150600,0.149,NaN,0.091,NaN,0.24,0.061,0.21,0.122,0.271
202209150700,0.242,NaN,0.122,NaN,0.364,0.091,0.334,0.152,0.395
202209150800,0.323,NaN,0.152,NaN,0.475,0.091,0.415,0.213,0.536
202209150900,0.369,NaN,0.183,NaN,0.552,0.122,0.491,0.244,0.613
202209151000,0.376,NaN,0.213,NaN,0.59,0.152,0.529,0.274,0.651
202209151100,0.358,NaN,0.213,NaN,0.572,0.152,0.511,0.274,0.633
202209151200,0.316,NaN,0.213,NaN,0.529,0.152,0.468,0.244,0.56
202209151300,0.245,NaN,0.213,NaN,0.459,0.152,0.398,0.244,0.489
202209151400,0.153,NaN,0.213,NaN,0.366,0.152,0.305,0.244,0.397
202209151500,0.06,NaN,0.213,NaN,0.273,0.183,0.243,0.244,0.304
202209151600,0,NaN,0.213,NaN,0.214,0.183,0.183,0.244,0.244
202209151700,0.006,NaN,0.213,NaN,0.22,0.152,0.159,0.244,0.25
202209151800,0.077,NaN,0.213,NaN,0.29,0.183,0.259,0.274,0.351
202209151900,0.18,NaN,0.213,NaN,0.393,0.152,0.332,0.244,0.423
202209152000,0.283,NaN,0.213,NaN,0.496,0.152,0.435,0.244,0.526
202209152100,0.357,NaN,0.213,NaN,0.57,0.152,0.509,0.244,0.601
202209152200,0.39,NaN,0.213,NaN,0.604,0.152,0.543,0.244,0.634
202209152300,0.391,NaN,0.213,NaN,0.605,0.152,0.544,0.244,0.635
202209160000,0.369,NaN,0.183,NaN,0.552,0.152,0.522,0.244,0.613
202209160100,0.319,NaN,0.183,NaN,0.502,0.152,0.471,0.244,0.563
202209160200,0.24,NaN,0.183,NaN,0.423,0.122,0.362,0.244,0.484
