DATE,TIDE,OB,SURGE,BIAS,TWL,SURGE90p,TWL90p,SURGE10p,TWL10p
202209140000,0.277,NaN,0,NaN,0.277,0,0.277,0.061,0.338
202209140100,0.251,NaN,0,NaN,0.251,0,0.251,0.061,0.312
202209140200,0.193,NaN,0,NaN,0.193,0,0.193,0.03,0.223
202209140300,0.12,NaN,0,NaN,0.12,0,0.12,0.03,0.151
202209140400,0.052,NaN,0,NaN,0.052,0,0.052,0.03,0.082
202209140500,0.005,NaN,0,NaN,0.005,0,0.005,0.03,0.035
202209140600,-0.004,NaN,0,NaN,-0.004,0,-0.004,0.03,0.027
202209140700,0.026,NaN,0,NaN,0.026,0,0.026,0.03,0.057
202209140800,0.089,NaN,0,NaN,0.089,0,0.089,0.03,0.12
202209140900,0.173,NaN,0,NaN,0.173,0,0.173,0.03,0.203
202209141000,0.251,NaN,0,NaN,0.251,0,0.251,0.03,0.282
202209141100,0.303,NaN,0,NaN,0.303,0,0.303,0.03,0.334
202209141200,0.319,NaN,0,NaN,0.319,0,0.319,0,0.319
202209141300,0.292,NaN,0,NaN,0.292,0,0.292,0,0.292
202209141400,0.228,NaN,0,NaN,0.228,0,0.228,0,0.228
202209141500,0.143,NaN,0,NaN,0.143,0,0.143,0.03,0.174
202209141600,0.057,NaN,0,NaN,0.057,0,0.057,0.03,0.087
202209141700,-0.014,NaN,0,NaN,-0.014,0,-0.014,0,-0.014
202209141800,-0.049,NaN,0,NaN,-0.049,-0.03,-0.079,0,-0.049
202209141900,-0.042,NaN,0,NaN,-0.042,-0.03,-0.072,0,-0.042
202209142000,0.002,NaN,0,NaN,0.002,-0.03,-0.029,0,0.002
202209142100,0.074,NaN,0,NaN,0.074,0,0.074,0,0.074
202209142200,0.156,NaN,0,NaN,0.156,0,0.156,0,0.156
202209142300,0.223,NaN,0,NaN,0.223,0,0.223,0,0.223
202209150000,0.261,NaN,0,NaN,0.261,0,0.261,0,0.261
202209150100,0.262,NaN,0,NaN,0.262,0,0.262,0,0.262
202209150200,0.227,NaN,0,NaN,0.227,0,0.227,0,0.227
202209150300,0.168,NaN,0,NaN,0.168,0,0.168,0,0.168
202209150400,0.103,NaN,0,NaN,0.103,0,0.103,0,0.103
202209150500,0.045,NaN,0,NaN,0.045,0,0.045,0.03,0.076
202209150600,0.013,NaN,0.03,NaN,0.044,0,0.013,0.03,0.044
202209150700,0.019,NaN,0.03,NaN,0.05,0,0.019,0.03,0.05
202209150800,0.057,NaN,0.03,NaN,0.087,0.03,0.087,0.061,0.118
202209150900,0.12,NaN,0.03,NaN,0.15,0.03,0.15,0.061,0.181
202209151000,0.196,NaN,0.061,NaN,0.257,0.03,0.226,0.061,0.257
202209151100,0.262,NaN,0.061,NaN,0.323,0.03,0.292,0.061,0.323
202209151200,0.297,NaN,0.091,NaN,0.389,0.061,0.358,0.122,0.419
202209151300,0.296,NaN,0.091,NaN,0.387,0.091,0.387,0.122,0.418
202209151400,0.257,NaN,0.122,NaN,0.379,0.091,0.349,0.122,0.379
202209151500,0.191,NaN,0.122,NaN,0.313,0.091,0.283,0.152,0.344
202209151600,0.114,NaN,0.122,NaN,0.236,0.091,0.205,0.152,0.266
202209151700,0.039,NaN,0.122,NaN,0.161,0.091,0.13,0.152,0.191
202209151800,-0.015,NaN,0.152,NaN,0.137,0.091,0.076,0.152,0.137
202209151900,-0.033,NaN,0.122,NaN,0.089,0.091,0.059,0.152,0.12
202209152000,-0.014,NaN,0.122,NaN,0.108,0.091,0.077,0.183,0.169
