DATE,TIDE,OB,SURGE,BIAS,TWL,SURGE90p,TWL90p,SURGE10p,TWL10p
202209140000,NaN,NaN,-0.091,NaN,NaN,-0.122,NaN,-0.03,NaN
202209140100,NaN,NaN,-0.091,NaN,NaN,-0.122,NaN,-0.03,NaN
202209140200,NaN,NaN,-0.091,NaN,NaN,-0.152,NaN,-0.03,NaN
202209140300,NaN,NaN,-0.091,NaN,NaN,-0.152,NaN,-0.03,NaN
202209140400,NaN,NaN,-0.091,NaN,NaN,-0.152,NaN,-0.03,NaN
202209140500,NaN,NaN,-0.091,NaN,NaN,-0.122,NaN,-0.03,NaN
202209140600,NaN,NaN,-0.091,NaN,NaN,-0.122,NaN,-0.03,NaN
202209140700,NaN,NaN,-0.091,NaN,NaN,-0.122,NaN,-0.03,NaN
202209140800,NaN,NaN,-0.091,NaN,NaN,-0.122,NaN,-0.03,NaN
202209140900,NaN,NaN,-0.091,NaN,NaN,-0.122,NaN,-0.03,NaN
202209141000,NaN,NaN,-0.091,NaN,NaN,-0.122,NaN,-0.03,NaN
202209141100,NaN,NaN,-0.061,NaN,NaN,-0.122,NaN,-0.03,NaN
202209141200,NaN,NaN,-0.061,NaN,NaN,-0.122,NaN,-0.03,NaN
202209141300,NaN,NaN,-0.061,NaN,NaN,-0.091,NaN,0,NaN
202209141400,NaN,NaN,-0.061,NaN,NaN,-0.091,NaN,0,NaN
202209141500,NaN,NaN,-0.03,NaN,NaN,-0.061,NaN,0,NaN
202209141600,NaN,NaN,-0.03,NaN,NaN,-0.061,NaN,0,NaN
202209141700,NaN,NaN,0,NaN,NaN,-0.03,NaN,0,NaN
202209141800,NaN,NaN,0,NaN,NaN,-0.03,NaN,0,NaN
202209141900,NaN,NaN,0,NaN,NaN,-0.03,NaN,0.03,NaN
202209142000,NaN,NaN,0,NaN,NaN,0,NaN,0.03,NaN
202209142100,NaN,NaN,0,NaN,NaN,0,NaN,0.03,NaN
202209142200,NaN,NaN,0.03,NaN,NaN,0,NaN,0.061,NaN
202209142300,NaN,NaN,0.03,NaN,NaN,0,NaN,0.061,NaN
202209150000,NaN,NaN,0.061,NaN,NaN,0,NaN,0.091,NaN
202209150100,NaN,NaN,0.061,NaN,NaN,0,NaN,0.091,NaN
202209150200,NaN,NaN,0.091,NaN,NaN,0.061,NaN,0.122,NaN
202209150300,NaN,NaN,0.122,NaN,NaN,0.061,NaN,0.183,NaN
202209150400,NaN,NaN,0.152,NaN,NaN,0.061,NaN,0.213,NaN
202209150500,NaN,NaN,0.213,NaN,NaN,0.091,NaN,0.305,NaN
202209150600,NaN,NaN,0.305,NaN,NaN,0.183,NaN,0.396,NaN
202209150700,NaN,NaN,0.335,NaN,NaN,0.213,NaN,0.457,NaN
202209150800,NaN,NaN,0.396,NaN,NaN,0.244,NaN,0.488,NaN
202209150900,NaN,NaN,0.457,NaN,NaN,0.305,NaN,0.518,NaN
202209151000,NaN,NaN,0.518,NaN,NaN,0.396,NaN,0.579,NaN
202209151100,NaN,NaN,0.579,NaN,NaN,0.488,NaN,0.671,NaN
202209151200,NaN,NaN,0.579,NaN,NaN,0.457,NaN,0.671,NaN
202209151300,NaN,NaN,0.61,NaN,NaN,0.488,NaN,0.732,NaN
202209151400,NaN,NaN,0.64,NaN,NaN,0.518,NaN,0.732,NaN
202209151500,NaN,NaN,0.64,NaN,NaN,0.518,NaN,0.762,NaN
202209151600,NaN,NaN,0.61,NaN,NaN,0.518,NaN,0.732,NaN
202209151700,NaN,NaN,0.61,NaN,NaN,0.488,NaN,0.701,NaN
202209151800,NaN,NaN,0.579,NaN,NaN,0.488,NaN,0.671,NaN
202209151900,NaN,NaN,0.549,NaN,NaN,0.427,NaN,0.61,NaN
202209152000,NaN,NaN,0.488,NaN,NaN,0.396,NaN,0.549,NaN
202209152100,NaN,NaN,0.427,NaN,NaN,0.335,NaN,0.518,NaN
202209152200,NaN,NaN,0.366,NaN,NaN,0.305,NaN,0.457,NaN
202209152300,NaN,NaN,0.305,NaN,NaN,0.244,NaN,0.396,NaN
202209160000,NaN,NaN,0.274,NaN,NaN,0.183,NaN,0.396,NaN
202209160100,NaN,NaN,0.274,NaN,NaN,0.183,NaN,0.366,NaN
202209160200,NaN,NaN,0.244,NaN,NaN,0.152,NaN,0.366,NaN
202209160300,NaN,NaN,0.244,NaN,NaN,0.152,NaN,0.335,NaN
202209160400,NaN,NaN,0.244,NaN,NaN,0.152,NaN,0.305,NaN
202209160500,NaN,NaN,0.244,NaN,NaN,0.183,NaN,0.305,NaN
202209160600,NaN,NaN,0.213,NaN,NaN,0.183,NaN,0.274,NaN
202209160700,NaN,NaN,0.244,NaN,NaN,0.183,NaN,0.274,NaN
202209160800,NaN,NaN,0.244,NaN,NaN,0.213,NaN,0.274,NaN
202209160900,NaN,NaN,0.244,NaN,NaN,0.213,NaN,0.274,NaN
202209161000,NaN,NaN,0.213,NaN,NaN,0.183,NaN,0.244,NaN
202209161100,NaN,NaN,0.213,NaN,NaN,0.183,NaN,0.244,NaN
202209161200,NaN,NaN,0.213,NaN,NaN,0.183,NaN,0.244,NaN
202209161300,NaN,NaN,0.183,NaN,NaN,0.122,NaN,0.244,NaN
202209161400,NaN,NaN,0.183,NaN,NaN,0.091,NaN,0.244,NaN
202209161500,NaN,NaN,0.213,NaN,NaN,0.061,NaN,0.335,NaN
202209161600,NaN,NaN,0.244,NaN,NaN,0,NaN,0.427,NaN
202209161700,NaN,NaN,0.305,NaN,NaN,0,NaN,0.488,NaN
202209161800,NaN,NaN,0.427,NaN,NaN,0,NaN,0.701,NaN
202209161900,NaN,NaN,0.549,NaN,NaN,0.183,NaN,0.792,NaN
202209162000,NaN,NaN,0.701,NaN,NaN,0.366,NaN,0.914,NaN
202209162100,NaN,NaN,0.823,NaN,NaN,0.518,NaN,1.006,NaN
202209162200,NaN,NaN,0.945,NaN,NaN,0.64,NaN,1.097,NaN
202209162300,NaN,NaN,1.067,NaN,NaN,0.762,NaN,1.25,NaN
202209170000,NaN,NaN,1.067,NaN,NaN,0.792,NaN,1.25,NaN
202209170100,NaN,NaN,1.219,NaN,NaN,0.945,NaN,1.402,NaN
202209170200,NaN,NaN,1.402,NaN,NaN,1.097,NaN,1.585,NaN
202209170300,NaN,NaN,1.615,NaN,NaN,1.341,NaN,1.859,NaN
202209170400,NaN,NaN,1.951,NaN,NaN,1.554,NaN,2.225,NaN
