DATE,TIDE,OB,SURGE,BIAS,TWL,SURGE90p,TWL90p,SURGE10p,TWL10p
202209140000,0.422,NaN,0,NaN,0.422,0,0.422,0.03,0.452
202209140100,0.46,0.448,0,-0.012,0.448,0,0.448,0.03,0.478
202209140200,0.556,0.539,0,-0.018,0.539,0,0.539,0.03,0.569
202209140300,0.686,0.671,0,-0.015,0.671,0,0.671,0.03,0.701
202209140400,0.813,0.805,0,-0.009,0.805,0,0.805,0.03,0.835
202209140500,0.9,0.902,0,0.001,0.902,0,0.902,0.03,0.932
202209140600,0.923,0.933,0.03,-0.021,0.933,0,0.902,0.03,0.933
202209140700,0.87,0.893,0.03,-0.008,0.893,0.03,0.893,0.03,0.893
202209140800,0.744,0.735,0.03,-0.04,0.735,0.03,0.735,0.03,0.735
202209140900,0.567,0.533,0.03,-0.064,0.533,0.03,0.533,0.03,0.533
202209141000,0.375,0.418,0.03,0.012,0.418,0.03,0.418,0.061,0.448
202209141100,0.208,0.198,0.03,-0.041,0.198,0.03,0.198,0.061,0.228
202209141200,0.105,0.116,0.061,-0.05,0.116,0.03,0.085,0.061,0.116
202209141300,0.092,0.046,0.061,-0.107,0.046,0.03,0.015,0.061,0.046
202209141400,0.169,0.18,0.061,-0.05,0.18,0.061,0.18,0.061,0.18
202209141500,0.315,0.305,0.061,-0.072,0.305,0.061,0.305,0.061,0.305
202209141600,0.5,0.506,0.061,-0.055,0.506,0.061,0.506,0.091,0.536
202209141700,0.678,0.692,0.091,-0.078,0.692,0.061,0.661,0.091,0.692
202209141800,0.817,0.805,0.091,-0.103,0.805,0.061,0.774,0.091,0.805
202209141900,0.893,0.908,0.091,-0.077,0.908,0.061,0.877,0.091,0.908
202209142000,0.899,0.911,0.091,-0.08,0.911,0.091,0.911,0.122,0.941
202209142100,0.842,0.866,0.122,-0.098,0.866,0.091,0.835,0.122,0.866
202209142200,0.748,0.805,0.122,-0.065,0.805,0.091,0.774,0.122,0.805
202209142300,0.646,0.732,0.122,-0.037,0.732,0.122,0.732,0.122,0.732
202209150000,0.57,NaN,0.122,NaN,0.692,0.091,0.662,0.122,0.692
202209150100,0.547,0.649,0.122,-0.02,0.649,0.122,0.649,0.122,0.649
202209150200,0.582,0.649,0.122,-0.056,0.649,0.122,0.649,0.152,0.679
202209150300,0.666,0.747,0.122,-0.041,0.747,0.091,0.716,0.152,0.777
202209150400,0.772,0.847,0.122,-0.048,0.847,0.091,0.816,0.152,0.877
202209150500,0.869,0.96,0.122,-0.031,0.96,0.091,0.929,0.152,0.99
202209150600,0.922,1.036,0.122,-0.009,1.036,0.122,1.036,0.152,1.066
202209150700,0.913,1.055,0.152,-0.01,1.055,0.122,1.024,0.152,1.055
202209150800,0.833,0.985,0.152,-0.001,0.985,0.122,0.954,0.152,0.985
202209150900,0.686,0.863,0.152,0.024,0.863,0.122,0.832,0.152,0.863
202209151000,0.499,0.604,0.122,-0.017,0.604,0.122,0.604,0.152,0.634
202209151100,0.305,0.445,0.122,0.018,0.445,0.091,0.414,0.122,0.445
202209151200,0.144,0.308,0.122,0.042,0.308,0.091,0.277,0.152,0.338
202209151300,0.052,0.119,0.122,-0.055,0.119,0.091,0.088,0.152,0.149
202209151400,0.052,0.091,0.122,-0.084,0.091,0.091,0.06,0.152,0.121
202209151500,0.142,0.223,0.152,-0.072,0.223,0.091,0.162,0.183,0.253
202209151600,0.301,0.402,0.152,-0.051,0.402,0.091,0.341,0.183,0.432
202209151700,0.494,0.558,0.152,-0.089,0.558,0.091,0.497,0.183,0.588
202209151800,0.682,0.735,0.152,-0.099,0.735,0.122,0.704,0.183,0.765
202209151900,0.828,0.869,0.183,-0.143,0.869,0.152,0.838,0.183,0.869
202209152000,0.916,1.006,0.183,-0.093,1.006,0.152,0.975,0.183,1.006
202209152100,0.935,1.038,0.183,-0.079,1.038,0.152,1.008,0.183,1.038
202209152200,0.893,0.96,0.183,-0.117,0.96,0.152,0.929,0.183,0.96
202209152300,0.816,0.841,0.183,-0.158,0.841,0.152,0.81,0.213,0.871
202209160000,0.732,NaN,0.183,NaN,0.915,0.152,0.884,0.183,0.915
202209160100,0.669,0.765,0.183,-0.087,0.765,0.152,0.734,0.183,0.765
202209160200,0.651,0.799,0.183,-0.035,0.799,0.152,0.768,0.183,0.799
202209160300,0.683,0.829,0.183,-0.037,0.829,0.183,0.829,0.213,0.859
202209160400,0.751,0.881,0.213,-0.084,0.881,0.183,0.85,0.213,0.881
202209160500,0.835,0.913,0.244,-0.165,0.913,0.213,0.883,0.244,0.913
202209160600,0.902,1.094,0.244,-0.052,1.094,0.213,1.063,0.274,1.124
202209160700,0.925,1.188,0.274,-0.011,1.188,0.244,1.158,0.305,1.219
202209160800,0.889,1.102,0.274,-0.061,1.102,0.244,1.072,0.305,1.133
202209160900,0.789,1.009,0.274,-0.054,1.009,0.244,0.978,0.274,1.009
202209161000,0.631,0.838,0.274,-0.068,0.838,0.244,0.807,0.305,0.868
202209161100,0.441,0.555,0.274,-0.161,0.555,0.244,0.524,0.305,0.585
202209161200,0.254,0.411,0.244,-0.087,0.411,0.244,0.411,0.274,0.441
202209161300,0.105,0.207,0.244,-0.143,0.207,0.244,0.207,0.274,0.237
202209161400,0.03,0.296,0.244,0.022,0.296,0.244,0.296,0.274,0.326
202209161500,0.045,0.293,0.244,0.004,0.293,0.244,0.293,0.274,0.323
202209161600,0.147,0.384,0.274,-0.037,0.384,0.244,0.353,0.274,0.384
202209161700,0.313,0.748,0.274,0.16,0.748,0.274,0.748,0.305,0.778
202209161800,0.51,0.981,0.274,0.196,0.981,0.244,0.95,0.305,1.011
202209161900,0.698,1.219,0.305,0.216,1.219,0.274,1.188,0.335,1.249
202209162000,0.846,1.447,0.335,0.267,1.447,0.305,1.417,0.366,1.478
202209162100,0.936,1.627,0.335,0.356,1.627,0.305,1.597,0.366,1.658
202209162200,0.961,1.618,0.366,0.291,1.618,0.305,1.557,0.396,1.648
