DATE,TIDE,OB,SURGE,BIAS,TWL,SURGE90p,TWL90p,SURGE10p,TWL10p
202209140000,0.434,0.408,-0.061,0.035,0.408,-0.061,0.408,-0.061,0.408
202209140100,0.482,0.442,-0.061,0.021,0.442,-0.091,0.411,-0.061,0.442
202209140200,0.582,0.552,-0.061,0.03,0.552,-0.091,0.521,-0.061,0.552
202209140300,0.708,0.695,-0.061,0.048,0.695,-0.091,0.664,-0.061,0.695
202209140400,0.823,0.792,-0.061,0.03,0.792,-0.091,0.761,-0.061,0.792
202209140500,0.891,0.847,-0.061,0.017,0.847,-0.091,0.816,-0.061,0.847
202209140600,0.886,0.847,-0.061,0.022,0.847,-0.061,0.847,-0.061,0.847
202209140700,0.799,0.753,-0.061,0.015,0.753,-0.061,0.753,-0.061,0.753
202209140800,0.641,0.564,-0.061,-0.017,0.564,-0.061,0.564,-0.061,0.564
202209140900,0.443,0.387,-0.061,0.005,0.387,-0.061,0.387,-0.061,0.387
202209141000,0.244,0.171,-0.061,-0.013,0.171,-0.061,0.171,-0.061,0.171
202209141100,0.088,-0.003,-0.061,-0.03,-0.003,-0.061,-0.003,-0.061,-0.003
202209141200,0.008,-0.064,-0.061,-0.011,-0.064,-0.061,-0.064,-0.061,-0.064
202209141300,0.021,-0.058,-0.061,-0.018,-0.058,-0.061,-0.058,-0.061,-0.058
202209141400,0.122,0.03,-0.061,-0.031,0.03,-0.061,0.03,-0.061,0.03
202209141500,0.29,0.204,-0.061,-0.025,0.204,-0.061,0.204,-0.03,0.234
202209141600,0.489,0.424,-0.03,-0.035,0.424,-0.061,0.393,-0.03,0.424
202209141700,0.678,0.613,-0.03,-0.035,0.613,-0.061,0.582,-0.03,0.613
202209141800,0.823,0.753,-0.061,-0.01,0.753,-0.061,0.753,-0.061,0.753
202209141900,0.9,0.829,-0.061,-0.011,0.829,-0.061,0.829,-0.03,0.859
202209142000,0.903,0.869,-0.061,0.026,0.869,-0.061,0.869,-0.03,0.899
202209142100,0.843,0.783,-0.061,0,0.783,-0.061,0.783,-0.03,0.813
202209142200,0.746,0.704,-0.061,0.019,0.704,-0.061,0.704,-0.03,0.734
202209142300,0.643,0.637,-0.03,0.024,0.637,-0.061,0.606,-0.03,0.637
202209150000,0.568,0.579,-0.061,0.072,0.579,-0.061,0.579,-0.03,0.609
202209150100,0.542,0.57,-0.03,0.058,0.57,-0.061,0.539,-0.03,0.57
202209150200,0.575,0.591,-0.03,0.046,0.591,-0.03,0.591,-0.03,0.591
202209150300,0.656,0.692,-0.03,0.066,0.692,-0.03,0.692,-0.03,0.692
202209150400,0.759,0.765,-0.03,0.036,0.765,-0.03,0.765,-0.03,0.765
202209150500,0.85,0.866,-0.03,0.046,0.866,-0.03,0.866,-0.03,0.866
202209150600,0.894,0.911,-0.03,0.048,0.911,-0.03,0.911,-0.03,0.911
202209150700,0.865,0.847,-0.03,0.012,0.847,-0.03,0.847,-0.03,0.847
202209150800,0.757,0.762,-0.03,0.036,0.762,-0.03,0.762,-0.03,0.762
202209150900,0.58,0.57,-0.03,0.02,0.57,-0.03,0.57,-0.03,0.57
202209151000,0.368,0.375,-0.03,0.037,0.375,-0.03,0.375,-0.03,0.375
202209151100,0.161,0.204,0,0.043,0.204,-0.03,0.173,0,0.204
202209151200,0.003,-0.006,0,-0.009,-0.006,0,-0.006,0,-0.006
202209151300,-0.072,-0.043,0,0.029,-0.043,0,-0.043,0,-0.043
202209151400,-0.048,-0.04,0,0.008,-0.04,0,-0.04,0,-0.04
202209151500,0.07,0.079,0.03,-0.021,0.079,0,0.048,0.03,0.079
202209151600,0.259,0.311,0.03,0.022,0.311,0,0.28,0.03,0.311
202209151700,0.481,0.533,0.03,0.021,0.533,0,0.502,0.03,0.533
202209151800,0.694,0.735,0.03,0.01,0.735,0.03,0.735,0.061,0.765
202209151900,0.862,0.872,0.061,-0.051,0.872,0.03,0.841,0.061,0.872
202209152000,0.959,0.938,0.03,-0.051,0.938,0.03,0.938,0.061,0.969
202209152100,0.977,0.972,0.03,-0.036,0.972,0.03,0.972,0.061,1.002
202209152200,0.928,0.948,0.03,-0.01,0.948,0.03,0.948,0.061,0.978
202209152300,0.835,0.863,0.03,-0.003,0.863,0.03,0.863,0.061,0.893
202209160000,0.733,0.808,0.03,0.044,0.808,0.03,0.808,0.03,0.808
202209160100,0.654,0.735,0.03,0.05,0.735,0.03,0.735,0.03,0.735
202209160200,0.622,0.674,0.03,0.021,0.674,0.03,0.674,0.03,0.674
202209160300,0.644,0.722,0.03,0.047,0.722,0.03,0.722,0.03,0.722
202209160400,0.711,0.789,0.03,0.047,0.789,0.03,0.789,0.03,0.789
202209160500,0.797,0.856,0.03,0.028,0.856,0.03,0.856,0.03,0.856
202209160600,0.869,0.936,0,0.067,0.936,0,0.936,0.03,0.966
202209160700,0.891,0.942,0.03,0.02,0.942,0,0.911,0.03,0.942
202209160800,0.842,0.902,0.03,0.03,0.902,0.03,0.902,0.03,0.902
202209160900,0.714,0.802,0.03,0.057,0.802,0.03,0.802,0.03,0.802
202209161000,0.524,0.57,0.03,0.015,0.57,0.03,0.57,0.03,0.57
202209161100,0.304,0.341,0.03,0.006,0.341,0.03,0.341,0.061,0.371
202209161200,0.097,0.171,0,0.074,0.171,0,0.171,0,0.171
202209161300,-0.053,0.04,0,0.093,0.04,0,0.04,0,0.04
202209161400,-0.115,-0.015,0,0.1,-0.015,0,-0.015,0,-0.015
202209161500,-0.073,0,0,0.073,0,0,0,0,0
202209161600,0.064,0.058,0,-0.006,0.058,0,0.058,0,0.058
202209161700,0.272,0.329,0,0.057,0.329,0,0.329,0,0.329
202209161800,0.51,0.506,0,-0.004,0.506,0,0.506,0,0.506
202209161900,0.735,0.744,0,0.009,0.744,-0.03,0.713,0,0.744
202209162000,0.91,0.899,-0.03,0.02,0.899,-0.03,0.899,0,0.929
