DATE,TIDE,OB,SURGE,BIAS,TWL,SURGE90p,TWL90p,SURGE10p,TWL10p
202209140000,0.294,NaN,0.03,NaN,0.324,0,0.294,0.061,0.354
202209140100,0.306,NaN,0.03,NaN,0.337,0,0.306,0.061,0.367
202209140200,0.294,NaN,0.03,NaN,0.324,0,0.294,0.061,0.354
202209140300,0.259,NaN,0.03,NaN,0.29,0,0.259,0.061,0.32
202209140400,0.215,NaN,0,NaN,0.215,0,0.215,0.03,0.245
202209140500,0.173,NaN,0,NaN,0.173,0,0.173,0.03,0.203
202209140600,0.142,NaN,0,NaN,0.142,0,0.142,0.03,0.173
202209140700,0.131,NaN,0,NaN,0.131,0,0.131,0.03,0.162
202209140800,0.145,NaN,0,NaN,0.145,0,0.145,0.03,0.176
202209140900,0.182,NaN,0,NaN,0.182,0,0.182,0.03,0.212
202209141000,0.23,NaN,0,NaN,0.23,0,0.23,0.03,0.261
202209141100,0.278,NaN,0,NaN,0.278,0,0.278,0.03,0.308
202209141200,0.314,NaN,0,NaN,0.314,0,0.314,0.03,0.345
202209141300,0.331,NaN,0,NaN,0.331,0,0.331,0.03,0.361
202209141400,0.322,NaN,0,NaN,0.322,0,0.322,0.03,0.352
202209141500,0.288,NaN,0,NaN,0.288,0,0.288,0.03,0.318
202209141600,0.237,NaN,0,NaN,0.237,0,0.237,0.03,0.267
202209141700,0.183,NaN,0,NaN,0.183,-0.03,0.152,0.03,0.213
202209141800,0.138,NaN,0,NaN,0.138,-0.03,0.107,0,0.138
202209141900,0.11,NaN,0,NaN,0.11,-0.03,0.079,0,0.11
202209142000,0.106,NaN,0,NaN,0.106,-0.03,0.075,0,0.106
202209142100,0.127,NaN,0,NaN,0.127,-0.03,0.097,0,0.127
202209142200,0.167,NaN,0,NaN,0.167,-0.03,0.137,0,0.167
202209142300,0.214,NaN,0,NaN,0.214,-0.03,0.184,0,0.214
202209150000,0.257,NaN,0,NaN,0.257,-0.03,0.226,0,0.257
202209150100,0.287,NaN,0,NaN,0.287,-0.03,0.256,0,0.287
202209150200,0.297,NaN,0,NaN,0.297,-0.03,0.266,0,0.297
202209150300,0.282,NaN,0,NaN,0.282,0,0.282,0,0.282
202209150400,0.248,NaN,0,NaN,0.248,0,0.248,0,0.248
202209150500,0.205,NaN,0,NaN,0.205,0,0.205,0.03,0.236
202209150600,0.168,NaN,0,NaN,0.168,0,0.168,0.03,0.198
202209150700,0.142,NaN,0,NaN,0.142,0,0.142,0.03,0.173
202209150800,0.137,NaN,0,NaN,0.137,0,0.137,0.03,0.167
202209150900,0.153,NaN,0.03,NaN,0.183,0,0.153,0.03,0.183
202209151000,0.188,NaN,0.03,NaN,0.219,0,0.188,0.061,0.249
202209151100,0.233,NaN,0.03,NaN,0.263,0.03,0.263,0.061,0.294
202209151200,0.275,NaN,0.091,NaN,0.366,0.061,0.336,0.091,0.366
202209151300,0.306,NaN,0.091,NaN,0.397,0.061,0.367,0.091,0.397
202209151400,0.318,NaN,0.091,NaN,0.409,0.061,0.379,0.122,0.44
202209151500,0.306,NaN,0.091,NaN,0.397,0.091,0.397,0.122,0.428
202209151600,0.27,NaN,0.122,NaN,0.392,0.091,0.361,0.122,0.392
202209151700,0.221,NaN,0.122,NaN,0.343,0.091,0.313,0.122,0.343
202209151800,0.172,NaN,0.122,NaN,0.294,0.091,0.264,0.152,0.325
202209151900,0.133,NaN,0.122,NaN,0.255,0.091,0.225,0.152,0.286
202209152000,0.112,NaN,0.122,NaN,0.233,0.091,0.203,0.152,0.264
202209152100,0.112,NaN,0.152,NaN,0.264,0.122,0.233,0.152,0.264
202209152200,0.134,NaN,0.152,NaN,0.286,0.122,0.256,0.152,0.286
202209152300,0.172,NaN,0.122,NaN,0.294,0.091,0.263,0.152,0.324
202209160000,0.215,NaN,0.122,NaN,0.336,0.122,0.336,0.152,0.367
202209160100,0.253,NaN,0.122,NaN,0.375,0.122,0.375,0.152,0.405
202209160200,0.279,NaN,0.122,NaN,0.401,0.122,0.401,0.152,0.431
202209160300,0.285,NaN,0.122,NaN,0.407,0.122,0.407,0.152,0.437
202209160400,0.269,NaN,0.122,NaN,0.39,0.091,0.36,0.152,0.421
202209160500,0.235,NaN,0.122,NaN,0.357,0.091,0.327,0.152,0.388
202209160600,0.198,NaN,0.091,NaN,0.289,0.061,0.258,0.122,0.319
202209160700,0.166,NaN,0.091,NaN,0.257,0.03,0.196,0.091,0.257
202209160800,0.146,NaN,0.061,NaN,0.207,0.03,0.176,0.091,0.237
202209160900,0.144,NaN,0.061,NaN,0.205,0.03,0.174,0.091,0.235
202209161000,0.16,NaN,0.061,NaN,0.221,0.03,0.191,0.091,0.252
202209161100,0.193,NaN,0.061,NaN,0.254,0.03,0.223,0.091,0.284
202209161200,0.232,NaN,0.03,NaN,0.263,0,0.232,0.061,0.293
202209161300,0.269,NaN,0.03,NaN,0.299,0,0.269,0.061,0.33
202209161400,0.294,NaN,0,NaN,0.294,0,0.294,0.061,0.355
202209161500,0.302,NaN,0,NaN,0.302,0,0.302,0.03,0.333
202209161600,0.287,NaN,0,NaN,0.287,0,0.287,0.03,0.318
