DATE,TIDE,OB,SURGE,BIAS,TWL,SURGE90p,TWL90p,SURGE10p,TWL10p
202209140000,5.469,5.28,-0.061,-0.127,5.28,-0.091,5.25,-0.03,5.311
202209140100,5.036,4.93,-0.061,-0.044,4.93,-0.061,4.93,-0.03,4.961
202209140200,4.009,3.9,-0.061,-0.048,3.9,-0.061,3.9,-0.03,3.93
202209140300,2.61,2.498,-0.061,-0.051,2.498,-0.061,2.498,-0.03,2.529
202209140400,1.186,1.066,-0.061,-0.059,1.066,-0.061,1.066,-0.061,1.066
202209140500,0.114,-0.021,-0.061,-0.074,-0.021,-0.091,-0.051,-0.061,-0.021
202209140600,-0.319,-0.448,0,-0.129,-0.448,-0.03,-0.478,0,-0.448
202209140700,-0.01,-0.165,0,-0.155,-0.165,-0.03,-0.195,0,-0.165
202209140800,0.932,0.802,0,-0.131,0.802,-0.03,0.771,0,0.802
202209140900,2.216,2.066,0,-0.15,2.066,-0.03,2.036,0,2.066
202209141000,3.483,3.288,0,-0.195,3.288,0,3.288,0,3.288
202209141100,4.429,4.199,0,-0.231,4.199,0,4.199,0,4.199
202209141200,4.869,4.644,0,-0.226,4.644,0,4.644,0.03,4.674
202209141300,4.726,4.528,0.03,-0.228,4.528,0,4.497,0.03,4.528
202209141400,4.033,3.903,0.03,-0.16,3.903,0,3.872,0.03,3.903
202209141500,2.955,2.824,0,-0.131,2.824,0,2.824,0.03,2.854
202209141600,1.779,1.651,0,-0.128,1.651,0,1.651,0,1.651
202209141700,0.836,0.744,0,-0.093,0.744,0,0.744,0,0.744
202209141800,0.398,0.302,0,-0.096,0.302,-0.03,0.271,0,0.302
202209141900,0.595,0.494,0,-0.101,0.494,-0.03,0.463,0,0.494
202209142000,1.38,1.298,0,-0.083,1.298,-0.03,1.267,0,1.298
202209142100,2.533,2.468,0,-0.065,2.468,0,2.468,0,2.468
202209142200,3.736,3.669,0,-0.067,3.669,0,3.669,0,3.669
202209142300,4.688,4.586,0,-0.102,4.586,0,4.586,0.03,4.616
202209150000,5.18,5.071,0,-0.109,5.071,-0.03,5.04,0,5.071
202209150100,5.11,4.989,0,-0.122,4.989,-0.03,4.958,0,4.989
202209150200,4.476,4.379,0,-0.097,4.379,-0.03,4.348,0,4.379
202209150300,3.39,3.291,0,-0.099,3.291,-0.03,3.26,0,3.291
202209150400,2.098,2.017,-0.03,-0.05,2.017,-0.03,2.017,0,2.048
202209150500,0.921,0.805,-0.03,-0.086,0.805,-0.03,0.805,0,0.835
202209150600,0.159,0.094,-0.03,-0.034,0.094,-0.03,0.094,0,0.124
202209150700,-0.001,-0.07,-0.03,-0.038,-0.07,-0.03,-0.07,0,-0.039
202209150800,0.461,0.445,-0.03,0.014,0.445,-0.03,0.445,0,0.475
202209150900,1.394,1.319,-0.03,-0.045,1.319,-0.061,1.289,0,1.35
202209151000,2.519,2.428,-0.03,-0.06,2.428,-0.061,2.398,0,2.459
202209151100,3.532,3.352,-0.03,-0.149,3.352,-0.061,3.321,0,3.382
202209151200,4.205,4.004,-0.03,-0.171,4.004,-0.061,3.973,-0.03,4.004
202209151300,4.423,4.211,-0.061,-0.151,4.211,-0.061,4.211,-0.03,4.241
202209151400,4.163,3.977,-0.061,-0.125,3.977,-0.061,3.977,-0.03,4.007
202209151500,3.496,3.334,-0.03,-0.132,3.334,-0.061,3.303,-0.03,3.334
202209151600,2.596,2.419,-0.03,-0.147,2.419,-0.061,2.389,0,2.45
202209151700,1.716,1.554,-0.03,-0.132,1.554,-0.061,1.523,0,1.584
202209151800,1.111,0.977,-0.091,-0.042,0.977,-0.091,0.977,-0.061,1.008
202209151900,0.96,0.823,-0.091,-0.045,0.823,-0.091,0.823,-0.061,0.853
202209152000,1.317,1.206,-0.091,-0.02,1.206,-0.091,1.206,-0.091,1.206
202209152100,2.099,1.898,-0.091,-0.109,1.898,-0.122,1.868,-0.091,1.898
202209152200,3.092,NaN,-0.091,NaN,3,-0.122,2.97,-0.061,3.031
202209152300,4.028,NaN,-0.091,NaN,3.936,-0.122,3.906,-0.061,3.967
202209160000,4.671,NaN,-0.152,NaN,4.519,-0.183,4.488,-0.152,4.519
202209160100,4.882,NaN,-0.183,NaN,4.699,-0.183,4.699,-0.152,4.729
