DATE,TIDE,OB,SURGE,BIAS,TWL,SURGE90p,TWL90p,SURGE10p,TWL10p
202209140000,0.266,NaN,0.03,NaN,0.296,0,0.266,0.061,0.327
202209140100,0.24,NaN,0.03,NaN,0.27,0,0.24,0.061,0.301
202209140200,0.202,NaN,0.03,NaN,0.232,0,0.202,0.061,0.263
202209140300,0.161,NaN,0.03,NaN,0.191,0,0.161,0.061,0.222
202209140400,0.128,NaN,0.03,NaN,0.158,0,0.128,0.091,0.219
202209140500,0.112,NaN,0.03,NaN,0.142,0,0.112,0.091,0.203
202209140600,0.118,NaN,0.061,NaN,0.179,0.03,0.148,0.091,0.209
202209140700,0.144,NaN,0.061,NaN,0.205,0.03,0.174,0.091,0.235
202209140800,0.185,NaN,0.061,NaN,0.246,0.03,0.215,0.091,0.276
202209140900,0.231,NaN,0.061,NaN,0.292,0.03,0.261,0.091,0.322
202209141000,0.27,NaN,0.061,NaN,0.331,0.03,0.3,0.091,0.361
202209141100,0.294,NaN,0.061,NaN,0.355,0.03,0.324,0.091,0.385
202209141200,0.297,NaN,0.061,NaN,0.358,0.03,0.327,0.091,0.388
202209141300,0.279,NaN,0.03,NaN,0.309,0.03,0.309,0.091,0.37
202209141400,0.245,NaN,0.03,NaN,0.275,0.03,0.275,0.091,0.336
202209141500,0.204,NaN,0.03,NaN,0.234,0,0.204,0.091,0.295
202209141600,0.165,NaN,0.03,NaN,0.195,0,0.165,0.061,0.226
202209141700,0.139,NaN,0.03,NaN,0.169,0,0.139,0.061,0.2
202209141800,0.131,NaN,0.03,NaN,0.161,0,0.131,0.061,0.192
202209141900,0.142,NaN,0.03,NaN,0.172,0,0.142,0.061,0.203
202209142000,0.168,NaN,0.03,NaN,0.198,0,0.168,0.061,0.229
202209142100,0.202,NaN,0,NaN,0.202,0,0.202,0.061,0.263
202209142200,0.232,NaN,0,NaN,0.232,0,0.232,0.061,0.293
202209142300,0.252,NaN,0,NaN,0.252,0,0.252,0.061,0.313
202209150000,0.254,NaN,0,NaN,0.254,0,0.254,0.03,0.284
202209150100,0.239,NaN,0,NaN,0.239,0,0.239,0.03,0.269
202209150200,0.209,NaN,0,NaN,0.209,0,0.209,0.03,0.239
202209150300,0.173,NaN,0,NaN,0.173,-0.03,0.143,0.03,0.203
202209150400,0.14,NaN,0,NaN,0.14,-0.03,0.11,0.03,0.17
202209150500,0.119,NaN,0,NaN,0.119,-0.03,0.089,0.03,0.149
202209150600,0.115,NaN,0,NaN,0.115,0,0.115,0.061,0.176
202209150700,0.132,NaN,0,NaN,0.132,0,0.132,0.03,0.162
202209150800,0.164,NaN,0,NaN,0.164,0,0.164,0.03,0.194
202209150900,0.205,NaN,0,NaN,0.205,0,0.205,0.03,0.235
202209151000,0.245,NaN,0,NaN,0.245,-0.03,0.215,0.061,0.306
202209151100,0.276,NaN,0,NaN,0.276,-0.03,0.246,0.061,0.337
202209151200,0.289,NaN,0.03,NaN,0.319,0,0.289,0.091,0.38
202209151300,0.284,NaN,0.03,NaN,0.314,0,0.284,0.091,0.375
202209151400,0.261,NaN,0.03,NaN,0.291,0,0.261,0.091,0.352
202209151500,0.227,NaN,0.03,NaN,0.257,0,0.227,0.091,0.318
202209151600,0.191,NaN,0.061,NaN,0.252,0.03,0.221,0.091,0.282
202209151700,0.162,NaN,0.061,NaN,0.223,0.03,0.192,0.091,0.253
202209151800,0.146,NaN,0.091,NaN,0.237,0.061,0.207,0.122,0.268
202209151900,0.145,NaN,0.091,NaN,0.236,0.061,0.206,0.122,0.267
202209152000,0.16,NaN,0.091,NaN,0.251,0.061,0.221,0.152,0.312
202209152100,0.183,NaN,0.091,NaN,0.274,0.061,0.244,0.152,0.335
202209152200,0.209,NaN,0.122,NaN,0.331,0.091,0.3,0.152,0.361
202209152300,0.229,NaN,0.122,NaN,0.351,0.091,0.32,0.152,0.381
202209160000,0.237,NaN,0.091,NaN,0.328,0.091,0.328,0.122,0.359
202209160100,0.23,NaN,0.122,NaN,0.352,0.091,0.321,0.122,0.352
202209160200,0.209,NaN,0.122,NaN,0.331,0.091,0.3,0.122,0.331
202209160300,0.181,NaN,0.122,NaN,0.303,0.091,0.272,0.122,0.303
202209160400,0.151,NaN,0.122,NaN,0.273,0.091,0.242,0.152,0.303
202209160500,0.129,NaN,0.122,NaN,0.251,0.091,0.22,0.152,0.281
202209160600,0.119,NaN,0.091,NaN,0.21,0.091,0.21,0.122,0.241
202209160700,0.127,NaN,0.091,NaN,0.218,0.091,0.218,0.122,0.249
202209160800,0.149,NaN,0.091,NaN,0.24,0.061,0.21,0.122,0.271
202209160900,0.182,NaN,0.091,NaN,0.273,0.091,0.273,0.122,0.304
202209161000,0.219,NaN,0.091,NaN,0.31,0.061,0.28,0.122,0.341
202209161100,0.251,NaN,0.091,NaN,0.342,0.061,0.312,0.122,0.373
202209161200,0.271,NaN,0.061,NaN,0.332,0.03,0.301,0.091,0.362
202209161300,0.276,NaN,0.061,NaN,0.337,0.03,0.306,0.091,0.367
202209161400,0.266,NaN,0.061,NaN,0.327,0.03,0.296,0.091,0.357
202209161500,0.243,NaN,0.061,NaN,0.304,0.03,0.273,0.091,0.334
202209161600,0.215,NaN,0.061,NaN,0.276,0.03,0.245,0.061,0.276
202209161700,0.187,NaN,0.061,NaN,0.248,0.03,0.217,0.061,0.248
202209161800,0.167,NaN,0.03,NaN,0.197,0,0.167,0.061,0.228
202209161900,0.158,NaN,0.03,NaN,0.188,0,0.158,0.061,0.219
202209162000,0.162,NaN,0,NaN,0.162,0,0.162,0.061,0.223
202209162100,0.175,NaN,0,NaN,0.175,0,0.175,0.03,0.205
202209162200,0.192,NaN,0,NaN,0.192,0,0.192,0.03,0.222
202209162300,0.208,NaN,0,NaN,0.208,0,0.208,0.03,0.238
202209170000,0.217,NaN,0,NaN,0.217,0,0.217,0.03,0.247
202209170100,0.215,NaN,0,NaN,0.215,0,0.215,0.03,0.245
202209170200,0.203,NaN,0,NaN,0.203,0,0.203,0.03,0.233
202209170300,0.183,NaN,0,NaN,0.183,-0.03,0.153,0,0.183
202209170400,0.16,NaN,0,NaN,0.16,-0.03,0.13,0,0.16
202209170500,0.139,NaN,-0.03,NaN,0.109,-0.03,0.109,0,0.139
202209170600,0.128,NaN,0,NaN,0.128,0,0.128,0.03,0.158
202209170700,0.128,NaN,0,NaN,0.128,-0.03,0.098,0.03,0.158
202209170800,0.141,NaN,-0.03,NaN,0.111,-0.061,0.08,0,0.141
202209170900,0.165,NaN,-0.03,NaN,0.135,-0.061,0.104,0,0.165
202209171000,0.194,NaN,-0.03,NaN,0.164,-0.061,0.133,0,0.194
202209171100,0.223,NaN,-0.03,NaN,0.193,-0.091,0.132,0,0.223
202209171200,0.246,NaN,0,NaN,0.246,-0.061,0.185,0.061,0.307
202209171300,0.259,NaN,0,NaN,0.259,-0.03,0.229,0.061,0.32
202209171400,0.259,NaN,0.03,NaN,0.289,0,0.259,0.061,0.32
202209171500,0.249,NaN,0.03,NaN,0.279,0,0.249,0.091,0.34
202209171600,0.231,NaN,0.061,NaN,0.292,0,0.231,0.122,0.353
202209171700,0.21,NaN,0.091,NaN,0.301,0.03,0.24,0.152,0.362
