DATE,TIDE,OB,SURGE,BIAS,TWL,SURGE90p,TWL90p,SURGE10p,TWL10p
202209140000,0.146,NaN,0,NaN,0.146,-0.03,0.116,0.091,0.238
202209140100,0.129,NaN,0,NaN,0.129,-0.03,0.098,0.091,0.22
202209140200,0.094,NaN,0,NaN,0.094,-0.03,0.063,0.091,0.185
202209140300,0.051,NaN,0,NaN,0.051,-0.061,-0.01,0.061,0.112
202209140400,0.014,NaN,0,NaN,0.014,-0.061,-0.047,0.061,0.075
202209140500,-0.009,NaN,0,NaN,-0.009,-0.061,-0.069,0.061,0.052
202209140600,-0.015,NaN,0,NaN,-0.015,-0.03,-0.045,0.091,0.077
202209140700,0.004,NaN,0,NaN,0.004,-0.061,-0.057,0.091,0.095
202209140800,0.045,NaN,0,NaN,0.045,-0.061,-0.016,0.061,0.106
202209140900,0.093,NaN,0,NaN,0.093,-0.061,0.032,0.061,0.154
202209141000,0.139,NaN,0,NaN,0.139,-0.061,0.078,0.061,0.2
202209141100,0.177,NaN,-0.03,NaN,0.146,-0.091,0.085,0.091,0.268
202209141200,0.194,NaN,-0.03,NaN,0.163,-0.091,0.102,0.061,0.255
202209141300,0.187,NaN,-0.03,NaN,0.157,-0.091,0.096,0.061,0.248
202209141400,0.161,NaN,-0.03,NaN,0.13,-0.091,0.069,0.061,0.222
202209141500,0.119,NaN,-0.03,NaN,0.089,-0.091,0.028,0.03,0.15
202209141600,0.077,NaN,-0.03,NaN,0.046,-0.091,-0.015,0.03,0.107
202209141700,0.043,NaN,-0.061,NaN,-0.018,-0.122,-0.079,0.03,0.073
202209141800,0.021,NaN,-0.061,NaN,-0.04,-0.122,-0.101,0,0.021
202209141900,0.02,NaN,-0.061,NaN,-0.041,-0.122,-0.102,0,0.02
202209142000,0.041,NaN,-0.061,NaN,-0.02,-0.122,-0.081,0,0.041
202209142100,0.071,NaN,-0.061,NaN,0.01,-0.122,-0.051,0,0.071
202209142200,0.101,NaN,-0.061,NaN,0.04,-0.122,-0.021,0,0.101
