DATE,TIDE,OB,SURGE,BIAS,TWL,SURGE90p,TWL90p,SURGE10p,TWL10p
202209140000,0.536,0.408,-0.244,0.116,0.408,-0.244,0.408,-0.244,0.408
202209140100,0.582,0.466,-0.244,0.128,0.466,-0.244,0.466,-0.244,0.466
202209140200,0.668,0.555,-0.244,0.131,0.555,-0.244,0.555,-0.244,0.555
202209140300,0.772,0.698,-0.213,0.139,0.698,-0.244,0.667,-0.213,0.698
202209140400,0.866,0.802,-0.213,0.149,0.802,-0.244,0.771,-0.213,0.802
202209140500,0.919,0.866,-0.213,0.16,0.866,-0.244,0.835,-0.213,0.866
202209140600,0.912,0.838,-0.183,0.109,0.838,-0.183,0.838,-0.152,0.868
202209140700,0.836,0.768,-0.183,0.115,0.768,-0.183,0.768,-0.152,0.798
202209140800,0.703,0.637,-0.183,0.117,0.637,-0.183,0.637,-0.152,0.667
202209140900,0.536,0.451,-0.183,0.097,0.451,-0.183,0.451,-0.152,0.481
202209141000,0.37,0.287,-0.183,0.099,0.287,-0.183,0.287,-0.152,0.317
202209141100,0.238,0.168,-0.183,0.113,0.168,-0.183,0.168,-0.152,0.198
202209141200,0.166,0.061,-0.152,0.048,0.061,-0.183,0.03,-0.152,0.061
202209141300,0.167,0.04,-0.152,0.025,0.04,-0.183,0.009,-0.152,0.04
202209141400,0.238,0.158,-0.152,0.072,0.158,-0.183,0.127,-0.152,0.158
202209141500,0.362,0.277,-0.152,0.067,0.277,-0.152,0.277,-0.152,0.277
202209141600,0.511,0.439,-0.152,0.08,0.439,-0.152,0.439,-0.122,0.469
202209141700,0.657,0.585,-0.122,0.05,0.585,-0.152,0.554,-0.122,0.585
202209141800,0.771,0.725,-0.152,0.106,0.725,-0.183,0.694,-0.152,0.725
202209141900,0.838,0.783,-0.152,0.098,0.783,-0.183,0.752,-0.152,0.783
202209142000,0.853,0.814,-0.183,0.144,0.814,-0.183,0.814,-0.152,0.844
202209142100,0.824,0.811,-0.152,0.139,0.811,-0.183,0.78,-0.152,0.811
202209142200,0.771,0.792,-0.183,0.204,0.792,-0.183,0.792,-0.152,0.822
202209142300,0.715,0.704,-0.183,0.172,0.704,-0.183,0.704,-0.152,0.734
202209150000,0.681,0.744,-0.183,0.246,0.744,-0.213,0.713,-0.183,0.744
202209150100,0.683,0.735,-0.183,0.234,0.735,-0.213,0.704,-0.183,0.735
202209150200,0.725,0.786,-0.183,0.243,0.786,-0.183,0.786,-0.183,0.786
202209150300,0.798,0.896,-0.183,0.28,0.896,-0.183,0.896,-0.152,0.926
202209150400,0.879,0.988,-0.152,0.261,0.988,-0.183,0.957,-0.152,0.988
202209150500,0.94,1.024,-0.152,0.236,1.024,-0.152,1.024,-0.122,1.054
202209150600,0.955,1.045,-0.122,0.211,1.045,-0.152,1.014,-0.122,1.045
202209150700,0.906,0.999,-0.122,0.215,0.999,-0.122,0.999,-0.091,1.03
202209150800,0.79,0.899,-0.122,0.23,0.899,-0.122,0.899,-0.091,0.929
202209150900,0.621,0.713,-0.091,0.183,0.713,-0.122,0.682,-0.091,0.713
202209151000,0.427,0.518,-0.091,0.182,0.518,-0.122,0.487,-0.091,0.518
202209151100,0.244,0.329,-0.091,0.177,0.329,-0.091,0.329,-0.091,0.329
202209151200,0.105,0.195,-0.091,0.182,0.195,-0.122,0.164,-0.061,0.225
202209151300,0.036,0.128,-0.091,0.183,0.128,-0.091,0.128,-0.061,0.158
202209151400,0.049,0.146,-0.091,0.188,0.146,-0.091,0.146,-0.061,0.176
202209151500,0.138,0.253,-0.091,0.206,0.253,-0.091,0.253,-0.061,0.283
202209151600,0.284,0.314,-0.061,0.091,0.314,-0.091,0.283,-0.061,0.314
202209151700,0.458,0.555,-0.061,0.158,0.555,-0.061,0.555,-0.03,0.585
202209151800,0.628,0.71,-0.091,0.173,0.71,-0.091,0.71,-0.061,0.74
202209151900,0.768,0.811,-0.091,0.134,0.811,-0.091,0.811,-0.061,0.841
202209152000,0.861,0.96,-0.091,0.19,0.96,-0.091,0.96,-0.061,0.99
202209152100,0.9,1.006,-0.061,0.166,1.006,-0.091,0.975,-0.061,1.006
202209152200,0.895,0.985,-0.061,0.151,0.985,-0.091,0.954,-0.03,1.015
202209152300,0.861,0.988,-0.03,0.157,0.988,-0.061,0.957,0,1.018
202209160000,0.821,0.985,-0.03,0.194,0.985,-0.03,0.985,0,1.015
202209160100,0.798,0.977,0,0.18,0.977,-0.03,0.947,0,0.977
202209160200,0.803,0.972,0,0.169,0.972,0,0.972,0.03,1.002
202209160300,0.84,1.036,0.03,0.165,1.036,0,1.005,0.061,1.066
202209160400,0.898,1.127,0.061,0.169,1.127,0,1.066,0.091,1.158
202209160500,0.955,1.127,0.061,0.112,1.127,0.03,1.097,0.091,1.158
202209160600,0.984,1.18,0.03,0.165,1.18,0,1.149,0.091,1.241
202209160700,0.963,1.127,0.03,0.134,1.127,0,1.097,0.061,1.158
202209160800,0.876,1.009,0.03,0.102,1.009,0,0.978,0.061,1.039
202209160900,0.727,0.866,0.061,0.078,0.866,0,0.805,0.061,0.866
202209161000,0.532,0.695,0.03,0.132,0.695,0,0.664,0.061,0.725
202209161100,0.323,0.46,0.03,0.106,0.46,0,0.429,0.061,0.49
202209161200,0.135,0.259,0.03,0.093,0.259,-0.03,0.198,0.061,0.289
202209161300,0.002,0.079,0,0.077,0.079,-0.061,0.018,0.061,0.14
202209161400,-0.054,0.03,0,0.084,0.03,-0.03,-0.001,0.03,0.06
202209161500,-0.023,0.046,0.03,0.039,0.046,0,0.015,0.061,0.076
202209161600,0.084,0.098,0.03,-0.017,0.098,-0.03,0.037,0.061,0.128
202209161700,0.249,0.262,0,0.013,0.262,-0.03,0.231,0.03,0.292
202209161800,0.439,0.448,0.03,-0.022,0.448,-0.03,0.387,0.061,0.478
202209161900,0.625,0.655,0,0.03,0.655,-0.03,0.624,0.03,0.685
202209162000,0.779,0.805,0,0.026,0.805,-0.061,0.744,0.03,0.835
202209162100,0.885,0.911,0,0.026,0.911,-0.061,0.85,0,0.911
202209162200,0.938,0.997,0,0.058,0.997,-0.061,0.936,0,0.997
202209162300,0.947,1.033,-0.03,0.116,1.033,-0.061,1.002,0,1.063
202209170000,0.927,0.985,0,0.058,0.985,-0.061,0.924,0.03,1.015
202209170100,0.9,0.969,0,0.069,0.969,-0.061,0.908,0.03,0.999
202209170200,0.885,0.969,-0.03,0.115,0.969,-0.091,0.908,0,0.999
202209170300,0.893,0.966,-0.03,0.103,0.966,-0.091,0.905,0,0.996
202209170400,0.925,0.988,-0.03,0.093,0.988,-0.091,0.927,0,1.018
202209170500,0.969,0.999,0,0.031,0.999,-0.061,0.938,0,0.999
202209170600,1.002,1.024,0,0.021,1.024,-0.03,0.993,0.03,1.054
202209170700,1.002,1.033,0,0.03,1.033,-0.061,0.972,0.03,1.063
202209170800,0.949,0.948,0,-0.001,0.948,-0.061,0.887,0.03,0.978
202209170900,0.832,0.835,0,0.003,0.835,-0.061,0.774,0,0.835
202209171000,0.658,0.652,-0.03,0.024,0.652,-0.061,0.621,0,0.682
202209171100,0.449,0.457,-0.03,0.038,0.457,-0.091,0.396,0,0.487
202209171200,0.236,0.241,0,0.005,0.241,-0.03,0.21,0.03,0.271
202209171300,0.055,0.064,0,0.009,0.064,-0.03,0.033,0.03,0.094
202209171400,-0.064,-0.07,0,-0.006,-0.07,-0.03,-0.1,0.03,-0.039
202209171500,-0.101,-0.119,0,-0.018,-0.119,-0.03,-0.149,0.03,-0.088
202209171600,-0.052,-0.094,0,-0.042,-0.094,-0.03,-0.124,0.03,-0.063
202209171700,0.072,0.052,0,-0.02,0.052,-0.03,0.021,0.03,0.082
202209171800,0.248,0.244,0,-0.004,0.244,-0.061,0.183,0.03,0.274
202209171900,0.445,0.436,0,-0.009,0.436,-0.061,0.375,0,0.436
202209172000,0.635,0.622,0,-0.013,0.622,-0.061,0.561,0,0.622
202209172100,0.791,0.796,0,0.004,0.796,-0.061,0.735,0,0.796
202209172200,0.9,0.856,-0.03,-0.014,0.856,-0.061,0.825,0,0.886
202209172300,0.959,0.945,-0.03,0.016,0.945,-0.061,0.914,0,0.975
202209180000,0.975,0.977,-0.03,0.033,0.977,-0.061,0.947,0,1.008
202209180100,0.965,0.938,-0.03,0.004,0.938,-0.061,0.908,0,0.969
202209180200,0.949,0.933,-0.03,0.014,0.933,-0.061,0.902,-0.03,0.933
202209180300,0.943,0.938,-0.061,0.056,0.938,-0.061,0.938,-0.03,0.969
202209180400,0.955,0.969,-0.061,0.074,0.969,-0.091,0.938,-0.03,0.999
202209180500,0.984,0.951,-0.061,0.028,0.951,-0.091,0.92,-0.03,0.981
202209180600,1.015,1.009,-0.061,0.055,1.009,-0.061,1.009,-0.03,1.039
202209180700,1.029,1.036,-0.061,0.068,1.036,-0.091,1.005,-0.061,1.036
202209180800,1.003,1.009,-0.061,0.066,1.009,-0.091,0.978,-0.061,1.009
