DATE,TIDE,OB,SURGE,BIAS,TWL,SURGE90p,TWL90p,SURGE10p,TWL10p
202209140000,0.334,0.448,0,0.114,0.448,0,0.448,0.061,0.509
202209140100,0.317,0.39,0,0.073,0.39,0,0.39,0.03,0.42
202209140200,0.28,0.32,0,0.04,0.32,0,0.32,0.03,0.35
202209140300,0.233,0.256,0,0.023,0.256,0,0.256,0.03,0.286
202209140400,0.191,0.192,0,0.001,0.192,0,0.192,0.03,0.222
202209140500,0.165,0.146,0,-0.019,0.146,0,0.146,0.03,0.176
202209140600,0.162,0.162,0,-0.001,0.162,0,0.162,0.03,0.192
202209140700,0.185,0.219,0,0.034,0.219,0,0.219,0.03,0.249
202209140800,0.23,0.293,0,0.063,0.293,0,0.293,0.03,0.323
202209140900,0.286,0.366,0,0.08,0.366,0,0.366,0.03,0.396
202209141000,0.34,0.445,0,0.104,0.445,0,0.445,0.03,0.475
202209141100,0.378,0.509,0,0.131,0.509,0,0.509,0.03,0.539
202209141200,0.389,0.506,0,0.116,0.506,0,0.506,0,0.506
202209141300,0.372,0.451,0,0.078,0.451,0,0.451,0,0.451
202209141400,0.33,0.399,0,0.069,0.399,0,0.399,0,0.399
202209141500,0.271,0.308,0,0.037,0.308,0,0.308,0.03,0.338
202209141600,0.208,0.219,0,0.01,0.219,0,0.219,0,0.219
202209141700,0.158,0.146,0,-0.012,0.146,0,0.146,0,0.146
202209141800,0.129,0.128,0,-0.001,0.128,-0.03,0.097,0,0.128
202209141900,0.126,0.149,0,0.022,0.149,-0.03,0.118,0,0.149
202209142000,0.15,0.177,0,0.027,0.177,-0.03,0.146,0,0.177
202209142100,0.194,0.256,0,0.062,0.256,0,0.256,0,0.256
202209142200,0.245,0.32,0,0.075,0.32,0,0.32,0,0.32
202209142300,0.288,0.387,0,0.099,0.387,0,0.387,0,0.387
202209150000,0.313,0.396,0,0.083,0.396,0,0.396,0,0.396
202209150100,0.315,0.39,0,0.075,0.39,0,0.39,0,0.39
202209150200,0.296,0.335,0,0.039,0.335,0,0.335,0,0.335
202209150300,0.261,0.287,0,0.026,0.287,0,0.287,0,0.287
202209150400,0.222,0.232,0,0.01,0.232,0,0.232,0,0.232
202209150500,0.19,0.189,0,-0.001,0.189,0,0.189,0.03,0.219
202209150600,0.175,0.162,0.03,-0.044,0.162,0,0.131,0.03,0.162
202209150700,0.181,0.21,0.03,-0.002,0.21,0,0.179,0.03,0.21
202209150800,0.207,0.256,0.03,0.018,0.256,0.03,0.256,0.061,0.286
202209150900,0.249,0.341,0.03,0.061,0.341,0.03,0.341,0.061,0.371
202209151000,0.299,0.436,0.03,0.107,0.436,0.03,0.436,0.061,0.466
202209151100,0.342,0.506,0.061,0.103,0.506,0.03,0.475,0.061,0.506
202209151200,0.366,0.555,0.091,0.097,0.555,0.061,0.524,0.122,0.585
202209151300,0.366,0.564,0.091,0.106,0.564,0.061,0.533,0.122,0.594
202209151400,0.341,0.533,0.091,0.1,0.533,0.091,0.533,0.122,0.563
202209151500,0.297,0.479,0.122,0.06,0.479,0.091,0.448,0.122,0.479
202209151600,0.241,0.399,0.122,0.036,0.399,0.091,0.368,0.152,0.429
202209151700,0.189,0.347,0.122,0.036,0.347,0.091,0.316,0.152,0.377
202209151800,0.151,0.32,0.122,0.047,0.32,0.091,0.289,0.152,0.35
202209151900,0.134,0.305,0.122,0.048,0.305,0.091,0.274,0.152,0.335
202209152000,0.14,0.332,0.122,0.069,0.332,0.091,0.301,0.152,0.362
202209152100,0.166,0.384,0.122,0.096,0.384,0.091,0.353,0.183,0.445
202209152200,0.206,0.436,0.122,0.108,0.436,0.091,0.405,0.183,0.497
202209152300,0.248,0.491,0.122,0.12,0.491,0.091,0.46,0.183,0.552
202209160000,0.282,0.536,0.122,0.132,0.536,0.122,0.536,0.152,0.566
202209160100,0.298,0.518,0.122,0.098,0.518,0.122,0.518,0.152,0.548
202209160200,0.296,0.46,0.122,0.042,0.46,0.091,0.429,0.152,0.49
202209160300,0.277,0.402,0.122,0.002,0.402,0.091,0.371,0.152,0.432
202209160400,0.249,0.326,0.122,-0.045,0.326,0.091,0.295,0.152,0.356
202209160500,0.219,0.271,0.122,-0.07,0.271,0.061,0.21,0.122,0.271
202209160600,0.197,0.235,0.061,-0.023,0.235,0.03,0.204,0.091,0.265
202209160700,0.191,0.198,0.061,-0.054,0.198,0.03,0.167,0.091,0.228
202209160800,0.2,0.219,0.061,-0.042,0.219,0,0.158,0.091,0.249
202209160900,0.224,0.241,0.03,-0.014,0.241,0,0.21,0.061,0.271
202209161000,0.26,0.28,0.03,-0.011,0.28,0,0.249,0.061,0.31
202209161100,0.299,0.36,0.03,0.03,0.36,0,0.329,0.061,0.39
202209161200,0.33,0.354,0,0.024,0.354,-0.03,0.323,0.03,0.384
202209161300,0.343,0.372,-0.03,0.059,0.372,-0.061,0.341,0,0.402
202209161400,0.335,0.381,-0.03,0.076,0.381,-0.061,0.35,0,0.411
202209161500,0.308,0.332,-0.03,0.054,0.332,-0.091,0.271,0,0.362
202209161600,0.266,0.29,-0.061,0.084,0.29,-0.091,0.259,0,0.351
202209161700,0.22,0.219,-0.061,0.06,0.219,-0.091,0.188,0,0.28
202209161800,0.18,0.165,-0.091,0.076,0.165,-0.152,0.104,-0.03,0.226
202209161900,0.155,0.119,-0.122,0.086,0.119,-0.183,0.058,-0.061,0.18
202209162000,0.148,0.104,-0.152,0.109,0.104,-0.183,0.073,-0.091,0.165
202209162100,0.157,0.155,-0.183,0.18,0.155,-0.244,0.094,-0.122,0.216
202209162200,0.181,0.198,-0.213,0.23,0.198,-0.274,0.137,-0.122,0.289
202209162300,0.214,0.223,-0.213,0.222,0.223,-0.366,0.07,-0.152,0.284
202209170000,0.247,0.357,-0.183,0.293,0.357,-0.213,0.326,-0.122,0.418
202209170100,0.27,0.46,-0.183,0.372,0.46,-0.244,0.399,-0.122,0.521
202209170200,0.281,0.445,-0.152,0.316,0.445,-0.244,0.353,-0.091,0.506
202209170300,0.278,0.418,-0.091,0.231,0.418,-0.213,0.296,0,0.509
202209170400,0.265,0.399,-0.03,0.165,0.399,-0.183,0.246,0.061,0.49
202209170500,0.244,0.354,0.061,0.049,0.354,-0.091,0.201,0.152,0.445
202209170600,0.223,0.32,0.122,-0.026,0.32,0,0.198,0.213,0.411
202209170700,0.21,0.293,0.213,-0.13,0.293,0.091,0.171,0.274,0.354
202209170800,0.207,0.448,0.274,-0.034,0.448,0.122,0.295,0.366,0.539
202209170900,0.215,0.521,0.335,-0.029,0.521,0.213,0.399,0.427,0.612
202209171000,0.233,0.735,0.396,0.105,0.735,0.335,0.674,0.518,0.856
202209171100,0.26,0.838,0.488,0.09,0.838,0.396,0.746,0.579,0.929
202209171200,0.288,0.911,0.457,0.166,0.911,0.274,0.728,0.549,1.002
202209171300,0.308,0.956,0.549,0.1,0.956,0.366,0.774,0.64,1.048
202209171400,0.314,0.994,0.64,0.04,0.994,0.457,0.811,0.762,1.116
202209171500,0.304,1.033,0.732,-0.002,1.033,0.549,0.85,0.884,1.185
202209171600,0.279,0.985,0.823,-0.117,0.985,0.671,0.832,0.975,1.137
202209171700,0.245,0.991,0.914,-0.169,0.991,0.762,0.838,1.067,1.143
202209171800,0.21,1.052,0.914,-0.073,1.052,0.792,0.93,1.036,1.173
202209171900,0.182,0.994,1.006,-0.194,0.994,0.914,0.902,1.128,1.116
202209172000,0.167,1.02,1.128,-0.274,1.02,1.006,0.899,1.219,1.112
202209172100,0.164,1.006,1.219,-0.377,1.006,1.128,0.914,1.311,1.097
202209172200,0.172,1.099,1.311,-0.383,1.099,1.219,1.008,1.402,1.191
202209172300,0.191,1.134,1.372,-0.429,1.134,1.28,1.042,1.494,1.255
202209180000,0.215,1.274,1.311,-0.251,1.274,1.25,1.213,1.402,1.366
202209180100,0.239,1.331,1.372,-0.279,1.331,1.311,1.27,1.463,1.423
202209180200,0.256,1.326,1.463,-0.393,1.326,1.341,1.204,1.554,1.417
202209180300,0.265,1.395,1.524,-0.393,1.395,1.402,1.273,1.615,1.487
202209180400,0.265,1.395,1.554,-0.425,1.395,1.463,1.304,1.676,1.517
202209180500,0.259,1.413,1.615,-0.461,1.413,1.494,1.291,1.707,1.505
202209180600,0.247,1.451,1.554,-0.351,1.451,1.433,1.329,1.676,1.572
202209180700,0.233,1.413,1.615,-0.435,1.413,1.463,1.261,1.707,1.505
202209180800,0.223,1.444,1.615,-0.394,1.444,1.494,1.323,1.737,1.566
202209180900,0.219,1.462,1.615,-0.372,1.462,1.524,1.371,1.737,1.584
202209181000,0.221,1.494,1.646,-0.373,1.494,1.524,1.372,1.737,1.585
202209181100,0.231,1.558,1.646,-0.319,1.558,1.524,1.436,1.768,1.679
202209181200,0.248,1.499,1.554,-0.304,1.499,1.433,1.377,1.676,1.621
202209181300,0.268,1.587,1.585,-0.266,1.587,1.433,1.435,1.676,1.679
202209181400,0.282,1.551,1.585,-0.317,1.551,1.433,1.398,1.676,1.642
202209181500,0.286,1.515,1.585,-0.356,1.515,1.463,1.393,1.707,1.636
202209181600,0.278,1.515,1.585,-0.348,1.515,1.463,1.393,1.707,1.636
202209181700,0.26,1.454,1.554,-0.361,1.454,1.433,1.332,1.676,1.576
202209181800,0.236,1.39,1.494,-0.34,1.39,1.433,1.329,1.554,1.451
202209181900,0.211,1.362,1.463,-0.312,1.362,1.402,1.301,1.554,1.453
202209182000,0.191,1.313,1.433,-0.31,1.313,1.372,1.252,1.494,1.374
202209182100,0.18,1.204,1.372,-0.348,1.204,1.311,1.143,1.433,1.265
202209182200,0.176,1.173,1.341,-0.345,1.173,1.28,1.112,1.402,1.234
