DATE,TIDE,OB,SURGE,BIAS,TWL,SURGE90p,TWL90p,SURGE10p,TWL10p
202209140000,0.016,NaN,0,NaN,0.016,-0.03,-0.014,0.061,0.077
202209140100,-0.004,NaN,0,NaN,-0.004,-0.03,-0.034,0.03,0.027
202209140200,-0.001,NaN,0,NaN,-0.001,-0.03,-0.032,0.03,0.029
202209140300,0.03,NaN,0,NaN,0.03,-0.03,0,0.03,0.061
202209140400,0.083,NaN,0,NaN,0.083,-0.03,0.053,0.03,0.114
202209140500,0.14,NaN,0,NaN,0.14,-0.03,0.109,0.03,0.17
202209140600,0.185,NaN,0,NaN,0.185,0,0.185,0.03,0.215
202209140700,0.208,NaN,0,NaN,0.208,0,0.208,0.03,0.239
202209140800,0.207,NaN,0,NaN,0.207,0,0.207,0.03,0.237
202209140900,0.186,NaN,0,NaN,0.186,0,0.186,0.03,0.216
202209141000,0.154,NaN,0,NaN,0.154,0,0.154,0.03,0.184
202209141100,0.12,NaN,0,NaN,0.12,0,0.12,0.03,0.15
202209141200,0.086,NaN,0,NaN,0.086,0,0.086,0.03,0.117
202209141300,0.054,NaN,0,NaN,0.054,0,0.054,0.03,0.085
202209141400,0.034,NaN,0,NaN,0.034,0,0.034,0.03,0.065
202209141500,0.041,NaN,0,NaN,0.041,0,0.041,0.03,0.071
202209141600,0.072,NaN,0,NaN,0.072,0,0.072,0.03,0.102
202209141700,0.111,NaN,0,NaN,0.111,0,0.111,0.03,0.142
202209141800,0.144,NaN,0,NaN,0.144,-0.03,0.113,0,0.144
202209141900,0.16,NaN,0,NaN,0.16,-0.03,0.129,0,0.16
202209142000,0.155,NaN,0,NaN,0.155,-0.03,0.125,0,0.155
202209142100,0.133,NaN,0,NaN,0.133,-0.03,0.102,0,0.133
202209142200,0.1,NaN,0,NaN,0.1,-0.03,0.069,0,0.1
202209142300,0.067,NaN,0,NaN,0.067,-0.03,0.036,0,0.067
202209150000,0.039,NaN,0,NaN,0.039,-0.03,0.008,0,0.039
202209150100,0.016,NaN,0,NaN,0.016,0,0.016,0,0.016
202209150200,0.003,NaN,0,NaN,0.003,0,0.003,0,0.003
202209150300,0.014,NaN,0,NaN,0.014,0,0.014,0,0.014
202209150400,0.055,NaN,0,NaN,0.055,0,0.055,0,0.055
202209150500,0.111,NaN,0,NaN,0.111,0,0.111,0,0.111
202209150600,0.162,NaN,0,NaN,0.162,0,0.162,0.03,0.193
202209150700,0.199,NaN,0,NaN,0.199,0,0.199,0.03,0.229
202209150800,0.214,NaN,0,NaN,0.214,0,0.214,0.03,0.245
202209150900,0.207,NaN,0.03,NaN,0.237,0,0.207,0.03,0.237
202209151000,0.182,NaN,0.03,NaN,0.212,0,0.182,0.03,0.212
202209151100,0.147,NaN,0.03,NaN,0.178,0,0.147,0.03,0.178
202209151200,0.112,NaN,0.061,NaN,0.173,0.03,0.143,0.091,0.204
202209151300,0.079,NaN,0.061,NaN,0.14,0.03,0.109,0.091,0.17
202209151400,0.047,NaN,0.061,NaN,0.108,0.03,0.078,0.091,0.139
202209151500,0.031,NaN,0.061,NaN,0.092,0.03,0.062,0.091,0.123
202209151600,0.043,NaN,0.061,NaN,0.104,0.03,0.073,0.091,0.134
202209151700,0.075,NaN,0.061,NaN,0.136,0.03,0.106,0.091,0.167
202209151800,0.109,NaN,0.091,NaN,0.201,0.061,0.17,0.122,0.231
202209151900,0.134,NaN,0.091,NaN,0.226,0.061,0.195,0.122,0.256
202209152000,0.145,NaN,0.091,NaN,0.236,0.03,0.175,0.122,0.267
202209152100,0.138,NaN,0.091,NaN,0.23,0.03,0.169,0.122,0.26
202209152200,0.116,NaN,0.061,NaN,0.177,0.03,0.147,0.122,0.238
202209152300,0.086,NaN,0.061,NaN,0.147,0,0.086,0.122,0.208
202209160000,0.059,NaN,0.091,NaN,0.151,0.061,0.12,0.122,0.181
202209160100,0.038,NaN,0.091,NaN,0.13,0.061,0.099,0.122,0.16
202209160200,0.021,NaN,0.091,NaN,0.113,0.061,0.082,0.091,0.113
202209160300,0.016,NaN,0.091,NaN,0.108,0.03,0.047,0.091,0.108
202209160400,0.037,NaN,0.091,NaN,0.128,0.03,0.067,0.091,0.128
202209160500,0.082,NaN,0.061,NaN,0.143,0.03,0.113,0.091,0.174
202209160600,0.134,NaN,0.03,NaN,0.164,0,0.134,0.061,0.195
202209160700,0.177,NaN,0.03,NaN,0.207,0,0.177,0.061,0.238
202209160800,0.205,NaN,0.03,NaN,0.236,0,0.205,0.061,0.266
202209160900,0.214,NaN,0,NaN,0.214,0,0.214,0.061,0.275
202209161000,0.201,NaN,0,NaN,0.201,-0.03,0.171,0.061,0.262
202209161100,0.172,NaN,0,NaN,0.172,-0.061,0.111,0.03,0.203
202209161200,0.138,NaN,-0.061,NaN,0.077,-0.091,0.046,0,0.138
202209161300,0.105,NaN,-0.061,NaN,0.044,-0.122,-0.017,0,0.105
202209161400,0.072,NaN,-0.091,NaN,-0.02,-0.122,-0.05,0,0.072
202209161500,0.043,NaN,-0.091,NaN,-0.048,-0.152,-0.109,-0.03,0.012
202209161600,0.033,NaN,-0.122,NaN,-0.089,-0.183,-0.15,-0.061,-0.028
202209161700,0.048,NaN,-0.183,NaN,-0.135,-0.213,-0.165,-0.091,-0.043
202209161800,0.077,NaN,-0.213,NaN,-0.137,-0.274,-0.198,-0.122,-0.045
202209161900,0.103,NaN,-0.274,NaN,-0.171,-0.366,-0.262,-0.183,-0.08
202209162000,0.123,NaN,-0.366,NaN,-0.243,-0.427,-0.304,-0.244,-0.121
202209162100,0.13,NaN,-0.427,NaN,-0.296,-0.488,-0.357,-0.335,-0.205
202209162200,0.123,NaN,-0.488,NaN,-0.365,-0.61,-0.487,-0.396,-0.274
202209162300,0.101,NaN,-0.579,NaN,-0.478,-0.732,-0.63,-0.488,-0.386
202209170000,0.077,NaN,-0.61,NaN,-0.532,-0.732,-0.654,-0.488,-0.411
202209170100,0.057,NaN,-0.671,NaN,-0.613,-0.792,-0.735,-0.579,-0.522
202209170200,0.043,NaN,-0.701,NaN,-0.658,-0.792,-0.749,-0.61,-0.566
202209170300,0.033,NaN,-0.701,NaN,-0.668,-0.762,-0.729,-0.579,-0.546
202209170400,0.037,NaN,-0.671,NaN,-0.634,-0.762,-0.725,-0.549,-0.512
202209170500,0.063,NaN,-0.61,NaN,-0.546,-0.701,-0.638,-0.518,-0.455
202209170600,0.106,NaN,-0.457,NaN,-0.351,-0.579,-0.473,-0.335,-0.229
202209170700,0.149,NaN,-0.335,NaN,-0.186,-0.457,-0.308,-0.213,-0.064
202209170800,0.184,NaN,-0.244,NaN,-0.06,-0.335,-0.151,-0.122,0.062
202209170900,0.206,NaN,-0.152,NaN,0.053,-0.244,-0.038,-0.03,0.175
202209171000,0.208,NaN,-0.061,NaN,0.147,-0.152,0.056,0.03,0.239
202209171100,0.191,NaN,0,NaN,0.191,-0.122,0.069,0.152,0.343
202209171200,0.16,NaN,-0.061,NaN,0.099,-0.335,-0.175,0.152,0.313
202209171300,0.128,NaN,0.03,NaN,0.158,-0.213,-0.086,0.213,0.341
202209171400,0.097,NaN,0.091,NaN,0.188,-0.122,-0.025,0.274,0.371
202209171500,0.067,NaN,0.152,NaN,0.219,-0.061,0.006,0.305,0.372
202209171600,0.043,NaN,0.244,NaN,0.287,0,0.043,0.366,0.409
202209171700,0.037,NaN,0.305,NaN,0.342,0.091,0.129,0.427,0.464
202209171800,0.051,NaN,0.335,NaN,0.386,0.152,0.204,0.457,0.508
202209171900,0.073,NaN,0.427,NaN,0.5,0.244,0.317,0.549,0.622
202209172000,0.095,NaN,0.518,NaN,0.613,0.366,0.461,0.671,0.766
202209172100,0.112,NaN,0.61,NaN,0.721,0.488,0.6,0.762,0.874
202209172200,0.117,NaN,0.732,NaN,0.849,0.61,0.727,0.853,0.971
202209172300,0.109,NaN,0.823,NaN,0.932,0.701,0.81,0.975,1.084
202209180000,0.091,NaN,0.914,NaN,1.006,0.762,0.853,1.036,1.127
202209180100,0.073,NaN,1.006,NaN,1.079,0.853,0.927,1.128,1.201
202209180200,0.061,NaN,1.067,NaN,1.128,0.945,1.006,1.219,1.28
202209180300,0.054,NaN,1.158,NaN,1.212,1.036,1.09,1.28,1.334
202209180400,0.051,NaN,1.25,NaN,1.301,1.097,1.148,1.372,1.423
202209180500,0.06,NaN,1.311,NaN,1.371,1.219,1.279,1.463,1.523
202209180600,0.086,NaN,1.25,NaN,1.336,1.128,1.214,1.372,1.458
202209180700,0.122,NaN,1.311,NaN,1.433,1.219,1.341,1.433,1.555
202209180800,0.158,NaN,1.372,NaN,1.53,1.311,1.469,1.494,1.652
202209180900,0.187,NaN,1.433,NaN,1.619,1.341,1.528,1.554,1.741
202209181000,0.202,NaN,1.463,NaN,1.665,1.372,1.574,1.585,1.787
202209181100,0.198,NaN,1.524,NaN,1.722,1.402,1.6,1.615,1.814
202209181200,0.178,NaN,1.433,NaN,1.61,1.311,1.488,1.524,1.702
202209181300,0.148,NaN,1.433,NaN,1.581,1.341,1.489,1.524,1.672
202209181400,0.118,NaN,1.463,NaN,1.581,1.341,1.459,1.554,1.673
202209181500,0.091,NaN,1.463,NaN,1.554,1.341,1.432,1.585,1.676
202209181600,0.066,NaN,1.494,NaN,1.56,1.341,1.407,1.585,1.651
202209181700,0.046,NaN,1.494,NaN,1.54,1.341,1.387,1.585,1.631
202209181800,0.04,NaN,1.433,NaN,1.472,1.341,1.381,1.494,1.533
202209181900,0.05,NaN,1.402,NaN,1.452,1.311,1.36,1.463,1.513
202209182000,0.069,NaN,1.402,NaN,1.471,1.28,1.349,1.463,1.532
202209182100,0.088,NaN,1.372,NaN,1.459,1.28,1.368,1.433,1.52
202209182200,0.102,NaN,1.341,NaN,1.444,1.25,1.352,1.402,1.504
202209182300,0.106,NaN,1.28,NaN,1.387,1.219,1.326,1.372,1.478
202209190000,0.1,NaN,1.097,NaN,1.197,1.036,1.136,1.158,1.258
202209190100,0.086,NaN,1.036,NaN,1.123,0.975,1.062,1.097,1.184
202209190200,0.075,NaN,1.006,NaN,1.081,0.945,1.02,1.067,1.141
202209190300,0.07,NaN,0.945,NaN,1.015,0.884,0.954,1.006,1.076
202209190400,0.07,NaN,0.914,NaN,0.984,0.853,0.923,0.945,1.015
202209190500,0.071,NaN,0.853,NaN,0.924,0.792,0.863,0.884,0.955
202209190600,0.079,NaN,0.732,NaN,0.811,0.701,0.78,0.823,0.902
202209190700,0.101,NaN,0.671,NaN,0.771,0.64,0.741,0.762,0.863
202209190800,0.132,NaN,0.64,NaN,0.772,0.579,0.711,0.701,0.833
202209190900,0.163,NaN,0.579,NaN,0.742,0.549,0.711,0.671,0.833
202209191000,0.185,NaN,0.549,NaN,0.734,0.488,0.673,0.61,0.795
202209191100,0.194,NaN,0.488,NaN,0.682,0.457,0.651,0.579,0.773
202209191200,0.187,NaN,0.518,NaN,0.705,0.457,0.644,0.579,0.766
202209191300,0.165,NaN,0.457,NaN,0.622,0.427,0.592,0.518,0.683
202209191400,0.137,NaN,0.427,NaN,0.564,0.396,0.533,0.488,0.625
202209191500,0.111,NaN,0.396,NaN,0.507,0.366,0.477,0.457,0.568
202209191600,0.09,NaN,0.366,NaN,0.455,0.335,0.425,0.427,0.516
202209191700,0.067,NaN,0.335,NaN,0.402,0.305,0.372,0.396,0.463
202209191800,0.046,NaN,0.457,NaN,0.503,0.396,0.442,0.518,0.564
202209191900,0.037,NaN,0.427,NaN,0.464,0.396,0.434,0.518,0.556
202209192000,0.046,NaN,0.427,NaN,0.473,0.366,0.412,0.488,0.534
202209192100,0.064,NaN,0.396,NaN,0.46,0.366,0.43,0.457,0.521
202209192200,0.082,NaN,0.366,NaN,0.448,0.335,0.417,0.427,0.509
202209192300,0.095,NaN,0.366,NaN,0.461,0.335,0.431,0.427,0.522
202209200000,0.1,NaN,0.427,NaN,0.527,0.396,0.496,0.457,0.557
202209200100,0.095,NaN,0.396,NaN,0.492,0.396,0.492,0.427,0.522
202209200200,0.087,NaN,0.396,NaN,0.483,0.366,0.452,0.427,0.513
202209200300,0.082,NaN,0.396,NaN,0.478,0.366,0.447,0.427,0.508
202209200400,0.084,NaN,0.396,NaN,0.48,0.366,0.45,0.427,0.511
202209200500,0.087,NaN,0.396,NaN,0.484,0.366,0.453,0.427,0.514
202209200600,0.087,NaN,0.396,NaN,0.483,0.366,0.452,0.427,0.513
202209200700,0.091,NaN,0.396,NaN,0.487,0.366,0.456,0.427,0.517
202209200800,0.109,NaN,0.396,NaN,0.506,0.366,0.475,0.427,0.536
202209200900,0.137,NaN,0.396,NaN,0.534,0.366,0.503,0.427,0.564
202209201000,0.163,NaN,0.396,NaN,0.56,0.366,0.529,0.457,0.621
202209201100,0.18,NaN,0.396,NaN,0.577,0.366,0.546,0.457,0.638
202209201200,0.185,NaN,0.396,NaN,0.582,0.366,0.551,0.427,0.612
202209201300,0.176,NaN,0.396,NaN,0.572,0.366,0.541,0.427,0.602
202209201400,0.154,NaN,0.396,NaN,0.55,0.366,0.519,0.457,0.611
202209201500,0.129,NaN,0.396,NaN,0.525,0.366,0.494,0.457,0.586
202209201600,0.108,NaN,0.396,NaN,0.504,0.366,0.474,0.457,0.565
202209201700,0.09,NaN,0.396,NaN,0.486,0.335,0.425,0.457,0.547
202209201800,0.065,NaN,0.366,NaN,0.43,0.305,0.369,0.396,0.461
202209201900,0.041,NaN,0.366,NaN,0.406,0.305,0.345,0.396,0.437
202209202000,0.033,NaN,0.335,NaN,0.368,0.274,0.307,0.396,0.429
202209202100,0.043,NaN,0.335,NaN,0.378,0.274,0.317,0.366,0.409
202209202200,0.061,NaN,0.305,NaN,0.366,0.244,0.305,0.366,0.427
202209202300,0.079,NaN,0.274,NaN,0.353,0.213,0.292,0.335,0.414
202209210000,0.093,NaN,0.213,NaN,0.306,0.152,0.245,0.244,0.336
202209210100,0.099,NaN,0.183,NaN,0.282,0.122,0.221,0.213,0.312
202209210200,0.097,NaN,0.152,NaN,0.249,0.122,0.219,0.213,0.31
202209210300,0.093,NaN,0.152,NaN,0.245,0.091,0.184,0.183,0.276
202209210400,0.094,NaN,0.122,NaN,0.216,0.091,0.186,0.152,0.247
