DATE,TIDE,OB,SURGE,BIAS,TWL,SURGE90p,TWL90p,SURGE10p,TWL10p
202209160200,4.333,NaN,0.305,NaN,4.638,0.244,4.577,0.396,4.729
202209160300,5.478,NaN,0.244,NaN,5.721,0.183,5.66,0.305,5.782
202209160400,6.069,NaN,0.183,NaN,6.251,0.091,6.16,0.244,6.312
202209160500,6.072,NaN,0.122,NaN,6.194,0.061,6.133,0.183,6.255
202209160600,5.564,NaN,0.061,NaN,5.625,0,5.564,0.122,5.686
202209160700,4.68,NaN,0.061,NaN,4.741,0,4.68,0.091,4.771
202209160800,3.629,NaN,0.061,NaN,3.69,0.03,3.66,0.091,3.721
202209160900,2.559,NaN,0.061,NaN,2.62,0.03,2.589,0.122,2.681
202209161000,1.704,NaN,0.061,NaN,1.765,0.03,1.734,0.122,1.826
202209161100,1.474,NaN,0.061,NaN,1.535,0.03,1.504,0.122,1.596
202209161200,1.973,NaN,0.091,NaN,2.064,0.03,2.003,0.183,2.156
202209161300,2.881,NaN,0.091,NaN,2.972,0.03,2.911,0.183,3.064
202209161400,3.893,NaN,0.122,NaN,4.015,0.061,3.954,0.213,4.106
202209161500,4.758,NaN,0.152,NaN,4.91,0.091,4.849,0.244,5.002
202209161600,5.183,NaN,0.244,NaN,5.427,0.183,5.366,0.305,5.488
202209161700,5.061,NaN,0.305,NaN,5.366,0.244,5.305,0.396,5.457
202209161800,4.472,NaN,0.335,NaN,4.807,0.274,4.746,0.457,4.929
202209161900,3.533,NaN,0.427,NaN,3.959,0.335,3.868,0.549,4.081
202209162000,2.442,NaN,0.518,NaN,2.96,0.427,2.868,0.64,3.082
202209162100,1.377,NaN,0.579,NaN,1.957,0.488,1.865,0.732,2.109
202209162200,0.496,NaN,0.64,NaN,1.136,0.549,1.045,0.792,1.289
202209162300,0.161,NaN,0.671,NaN,0.831,0.549,0.71,0.823,0.984
202209170000,0.655,NaN,0.61,NaN,1.264,0.488,1.142,0.701,1.356
202209170100,1.775,NaN,0.579,NaN,2.354,0.488,2.263,0.671,2.446
202209170200,3.151,NaN,0.518,NaN,3.669,0.457,3.609,0.61,3.761
202209170300,4.52,NaN,0.488,NaN,5.007,0.366,4.885,0.579,5.099
202209170400,5.569,NaN,0.457,NaN,6.027,0.335,5.905,0.579,6.148
202209170500,6.067,NaN,0.457,NaN,6.524,0.305,6.372,0.579,6.646
202209170600,6.017,NaN,0.457,NaN,6.474,0.335,6.352,0.64,6.657
202209170700,5.497,NaN,0.488,NaN,5.985,0.335,5.833,0.64,6.137
202209170800,4.645,NaN,0.518,NaN,5.163,0.427,5.072,0.701,5.346
202209170900,3.644,NaN,0.579,NaN,4.223,0.457,4.101,0.732,4.376
202209171000,2.621,NaN,0.64,NaN,3.261,0.488,3.108,0.792,3.413
202209171100,1.842,NaN,0.701,NaN,2.543,0.518,2.36,0.823,2.665
202209171200,1.703,NaN,0.61,NaN,2.312,0.488,2.19,0.762,2.465
202209171300,2.224,NaN,0.64,NaN,2.864,0.518,2.742,0.792,3.017
202209171400,3.068,NaN,0.64,NaN,3.709,0.518,3.587,0.823,3.891
202209171500,3.97,NaN,0.61,NaN,4.58,0.488,4.458,0.762,4.732
202209171600,4.69,NaN,0.579,NaN,5.269,0.427,5.117,0.762,5.452
202209171700,4.965,NaN,0.549,NaN,5.514,0.396,5.361,0.671,5.635
202209171800,4.743,NaN,0.457,NaN,5.2,0.305,5.048,0.579,5.322
202209171900,4.118,NaN,0.457,NaN,4.575,0.305,4.423,0.579,4.697
202209172000,3.206,NaN,0.457,NaN,3.663,0.335,3.541,0.549,3.755
202209172100,2.193,NaN,0.457,NaN,2.65,0.366,2.559,0.549,2.742
202209172200,1.224,NaN,0.427,NaN,1.651,0.305,1.529,0.518,1.742
202209172300,0.466,NaN,0.335,NaN,0.801,0.244,0.71,0.457,0.923
202209180000,0.294,NaN,0.183,NaN,0.477,0.091,0.385,0.274,0.568
202209180100,0.916,NaN,0.091,NaN,1.007,0,0.916,0.183,1.098
202209180200,2.068,NaN,0,NaN,2.068,-0.091,1.976,0.091,2.159
202209180300,3.406,NaN,-0.091,NaN,3.314,-0.183,3.223,0,3.406
202209180400,4.687,NaN,-0.152,NaN,4.535,-0.274,4.413,-0.091,4.596
202209180500,5.613,NaN,-0.213,NaN,5.4,-0.305,5.308,-0.152,5.461
202209180600,6.003,NaN,-0.305,NaN,5.699,-0.366,5.638,-0.213,5.79
202209180700,5.895,NaN,-0.305,NaN,5.59,-0.366,5.529,-0.244,5.651
202209180800,5.364,NaN,-0.305,NaN,5.059,-0.366,4.998,-0.274,5.09
202209180900,4.544,NaN,-0.305,NaN,4.239,-0.366,4.179,-0.274,4.27
202209181000,3.597,NaN,-0.305,NaN,3.292,-0.366,3.231,-0.213,3.383
202209181100,2.637,NaN,-0.274,NaN,2.363,-0.366,2.272,-0.213,2.424
202209181200,1.961,NaN,-0.244,NaN,1.717,-0.274,1.686,-0.213,1.747
202209181300,1.924,NaN,-0.274,NaN,1.65,-0.305,1.619,-0.244,1.68
202209181400,2.465,NaN,-0.305,NaN,2.16,-0.335,2.13,-0.274,2.191
202209181500,3.247,NaN,-0.366,NaN,2.881,-0.396,2.851,-0.305,2.942
202209181600,4.042,NaN,-0.396,NaN,3.646,-0.427,3.615,-0.335,3.707
202209181700,4.62,NaN,-0.396,NaN,4.223,-0.427,4.193,-0.366,4.254
202209181800,4.757,NaN,-0.366,NaN,4.391,-0.396,4.361,-0.335,4.422
202209181900,4.454,NaN,-0.396,NaN,4.058,-0.427,4.027,-0.366,4.088
202209182000,3.808,NaN,-0.396,NaN,3.412,-0.427,3.381,-0.335,3.473
202209182100,2.93,NaN,-0.366,NaN,2.564,-0.427,2.503,-0.305,2.625
202209182200,1.996,NaN,-0.335,NaN,1.661,-0.396,1.6,-0.244,1.753
202209182300,1.127,NaN,-0.274,NaN,0.853,-0.335,0.792,-0.213,0.913
202209190000,0.501,NaN,-0.335,NaN,0.166,-0.366,0.135,-0.305,0.196
202209190100,0.489,NaN,-0.335,NaN,0.154,-0.366,0.123,-0.335,0.154
202209190200,1.215,NaN,-0.335,NaN,0.879,-0.366,0.849,-0.305,0.91
202209190300,2.371,NaN,-0.305,NaN,2.066,-0.335,2.036,-0.305,2.066
202209190400,3.65,NaN,-0.305,NaN,3.345,-0.305,3.345,-0.274,3.375
202209190500,4.823,NaN,-0.274,NaN,4.549,-0.305,4.518,-0.244,4.579
202209190600,5.613,NaN,-0.305,NaN,5.308,-0.366,5.247,-0.274,5.339
202209190700,5.896,NaN,-0.305,NaN,5.591,-0.335,5.561,-0.244,5.652
202209190800,5.729,NaN,-0.305,NaN,5.425,-0.335,5.394,-0.244,5.485
202209190900,5.183,NaN,-0.274,NaN,4.909,-0.305,4.878,-0.244,4.939
202209191000,4.395,NaN,-0.274,NaN,4.121,-0.305,4.09,-0.244,4.151
202209191100,3.506,NaN,-0.274,NaN,3.231,-0.305,3.201,-0.244,3.262
202209191200,2.626,NaN,-0.213,NaN,2.412,-0.213,2.412,-0.183,2.443
202209191300,2.067,NaN,-0.213,NaN,1.853,-0.213,1.853,-0.183,1.884
202209191400,2.133,NaN,-0.213,NaN,1.92,-0.213,1.92,-0.183,1.95
202209191500,2.69,NaN,-0.183,NaN,2.507,-0.213,2.477,-0.152,2.537
202209191600,3.414,NaN,-0.152,NaN,3.261,-0.183,3.231,-0.122,3.292
202209191700,4.109,NaN,-0.152,NaN,3.957,-0.183,3.926,-0.122,3.987
202209191800,4.554,NaN,0,NaN,4.554,-0.03,4.524,0,4.554
202209191900,4.574,NaN,0,NaN,4.574,0,4.574,0.03,4.604
202209192000,4.205,NaN,0,NaN,4.205,0,4.205,0.03,4.236
202209192100,3.541,NaN,0.03,NaN,3.572,0,3.541,0.061,3.602
202209192200,2.699,NaN,0.03,NaN,2.73,0,2.699,0.061,2.76
202209192300,1.846,NaN,0.03,NaN,1.876,0,1.846,0.091,1.937
202209200000,1.076,NaN,0.122,NaN,1.198,0.061,1.137,0.152,1.229
202209200100,0.583,NaN,0.122,NaN,0.705,0.091,0.674,0.152,0.735
202209200200,0.718,NaN,0.122,NaN,0.84,0.091,0.81,0.152,0.871
202209200300,1.524,NaN,0.152,NaN,1.677,0.091,1.616,0.183,1.707
202209200400,2.668,NaN,0.152,NaN,2.82,0.122,2.79,0.183,2.85
202209200500,3.875,NaN,0.152,NaN,4.028,0.122,3.997,0.183,4.058
202209200600,4.933,NaN,0.152,NaN,5.085,0.122,5.055,0.183,5.116
202209200700,5.588,NaN,0.152,NaN,5.74,0.122,5.71,0.183,5.771
202209200800,5.767,NaN,0.152,NaN,5.919,0.122,5.888,0.183,5.949
202209200900,5.536,NaN,0.122,NaN,5.658,0.091,5.627,0.152,5.688
202209201000,4.97,NaN,0.122,NaN,5.092,0.091,5.061,0.152,5.122
202209201100,4.214,NaN,0.091,NaN,4.305,0.061,4.275,0.122,4.336
202209201200,3.384,NaN,0.061,NaN,3.445,0,3.384,0.091,3.476
202209201300,2.588,NaN,0.03,NaN,2.619,0,2.588,0.061,2.649
202209201400,2.151,NaN,0.03,NaN,2.181,0,2.151,0.061,2.212
202209201500,2.317,NaN,0.03,NaN,2.347,0,2.317,0.061,2.378
202209201600,2.888,NaN,0,NaN,2.888,0,2.888,0.03,2.918
202209201700,3.563,NaN,0,NaN,3.563,0,3.563,0.03,3.593
202209201800,4.171,NaN,0,NaN,4.171,-0.03,4.141,0,4.171
202209201900,4.503,NaN,0,NaN,4.503,-0.03,4.473,0,4.503
202209202000,4.424,NaN,-0.03,NaN,4.393,-0.03,4.393,0,4.424
202209202100,3.997,NaN,-0.03,NaN,3.966,-0.03,3.966,0,3.997
202209202200,3.317,NaN,-0.03,NaN,3.287,-0.061,3.256,0,3.317
202209202300,2.514,NaN,-0.03,NaN,2.484,-0.061,2.453,0,2.514
202209210000,1.739,NaN,-0.03,NaN,1.709,-0.061,1.678,0,1.739
202209210100,1.062,NaN,-0.03,NaN,1.031,-0.061,1.001,-0.03,1.031
202209210200,0.695,NaN,-0.03,NaN,0.664,-0.061,0.634,-0.03,0.664
202209210300,0.966,NaN,-0.03,NaN,0.935,-0.061,0.905,-0.03,0.935
202209210400,1.834,NaN,-0.03,NaN,1.804,-0.061,1.773,0,1.834
202209210500,2.954,NaN,-0.03,NaN,2.924,-0.061,2.893,0,2.954
202209210600,4.09,NaN,0,NaN,4.09,-0.03,4.059,0,4.09
202209210700,5.032,NaN,0,NaN,5.032,-0.03,5.002,0,5.032
202209210800,5.555,NaN,0,NaN,5.555,0,5.555,0,5.555
202209210900,5.626,NaN,0,NaN,5.626,0,5.626,0,5.626
202209211000,5.323,NaN,0,NaN,5.323,0,5.323,0,5.323
202209211100,4.734,NaN,0,NaN,4.734,0,4.734,0.03,4.765
202209211200,4.007,NaN,0.03,NaN,4.038,0.03,4.038,0.061,4.068
202209211300,3.228,NaN,0.061,NaN,3.289,0.03,3.259,0.061,3.289
202209211400,2.513,NaN,0.061,NaN,2.574,0.061,2.574,0.091,2.605
202209211500,2.2,NaN,0.091,NaN,2.291,0.061,2.261,0.122,2.322
202209211600,2.462,NaN,0.122,NaN,2.584,0.091,2.554,0.152,2.615
202209211700,3.05,NaN,0.152,NaN,3.203,0.091,3.142,0.183,3.233
202209211800,3.693,NaN,0.152,NaN,3.845,0.122,3.815,0.183,3.876
202209211900,4.237,NaN,0.183,NaN,4.42,0.152,4.389,0.213,4.45
202209212000,4.473,NaN,0.213,NaN,4.686,0.183,4.656,0.244,4.716
202209212100,4.307,NaN,0.244,NaN,4.551,0.213,4.52,0.274,4.581
202209212200,3.828,NaN,0.305,NaN,4.133,0.274,4.103,0.335,4.164
202209212300,3.139,NaN,0.366,NaN,3.505,0.305,3.444,0.396,3.535
202209220000,2.379,NaN,0.427,NaN,2.805,0.366,2.744,0.488,2.866
202209220100,1.673,NaN,0.457,NaN,2.13,0.366,2.039,0.579,2.252
202209220200,1.078,NaN,0.488,NaN,1.565,0.366,1.444,0.671,1.748
202209220300,0.832,NaN,0.518,NaN,1.351,0.366,1.198,0.792,1.625
202209220400,1.228,NaN,0.549,NaN,1.777,0.366,1.594,0.823,2.051
202209220500,2.145,NaN,0.549,NaN,2.694,0.366,2.511,0.853,2.998
202209220600,3.24,NaN,0.579,NaN,3.819,0.427,3.666,0.853,4.093
202209220700,4.307,NaN,0.61,NaN,4.916,0.518,4.825,0.823,5.13
202209220800,5.133,NaN,0.64,NaN,5.773,0.518,5.651,0.762,5.895
202209220900,5.517,NaN,0.61,NaN,6.127,0.518,6.035,0.701,6.218
202209221000,5.473,NaN,0.549,NaN,6.021,0.457,5.93,0.61,6.082
202209221100,5.091,NaN,0.488,NaN,5.579,0.396,5.487,0.549,5.64
202209221200,4.475,NaN,0.396,NaN,4.871,0.335,4.81,0.457,4.932
202209221300,3.764,NaN,0.335,NaN,4.1,0.274,4.039,0.396,4.161
202209221400,3.022,NaN,0.274,NaN,3.296,0.183,3.205,0.366,3.388
202209221500,2.388,NaN,0.244,NaN,2.632,0.152,2.54,0.366,2.754
202209221600,2.202,NaN,0.244,NaN,2.446,0.152,2.355,0.335,2.538
202209221700,2.563,NaN,0.244,NaN,2.807,0.152,2.715,0.335,2.898
202209221800,3.181,NaN,0.274,NaN,3.455,0.213,3.394,0.366,3.547
202209221900,3.816,NaN,0.305,NaN,4.121,0.244,4.06,0.396,4.213
202209222000,4.314,NaN,0.335,NaN,4.649,0.274,4.588,0.427,4.741
202209222100,4.467,NaN,0.366,NaN,4.833,0.305,4.772,0.457,4.925
202209222200,4.228,NaN,0.396,NaN,4.624,0.335,4.563,0.488,4.715
202209222300,3.708,NaN,0.396,NaN,4.104,0.335,4.043,0.488,4.196
202209230000,3.016,NaN,0.396,NaN,3.413,0.335,3.352,0.488,3.504
202209230100,2.295,NaN,0.396,NaN,2.691,0.335,2.63,0.488,2.782
202209230200,1.643,NaN,0.366,NaN,2.009,0.305,1.948,0.457,2.1
202209230300,1.122,NaN,0.366,NaN,1.487,0.274,1.396,0.427,1.548
202209230400,0.996,NaN,0.335,NaN,1.331,0.274,1.27,0.427,1.423
202209230500,1.506,NaN,0.335,NaN,1.842,0.274,1.781,0.427,1.933
202209230600,2.463,NaN,0.366,NaN,2.829,0.274,2.737,0.457,2.92
202209230700,3.534,NaN,0.366,NaN,3.9,0.274,3.809,0.457,3.992
202209230800,4.53,NaN,0.396,NaN,4.926,0.305,4.835,0.518,5.048
202209230900,5.227,NaN,0.457,NaN,5.684,0.366,5.592,0.549,5.775
202209231000,5.463,NaN,0.488,NaN,5.951,0.396,5.859,0.579,6.042
202209231100,5.297,NaN,0.518,NaN,5.815,0.427,5.723,0.64,5.937
202209231200,4.83,NaN,0.549,NaN,5.379,0.457,5.287,0.64,5.47
202209231300,4.175,NaN,0.549,NaN,4.723,0.457,4.632,0.671,4.845
202209231400,3.465,NaN,0.518,NaN,3.983,0.427,3.892,0.671,4.136
202209231500,2.751,NaN,0.518,NaN,3.27,0.396,3.148,0.671,3.422
202209231600,2.206,NaN,0.488,NaN,2.694,0.366,2.572,0.64,2.846
202209231700,2.16,NaN,0.457,NaN,2.618,0.335,2.496,0.61,2.77
202209231800,2.63,NaN,0.457,NaN,3.087,0.335,2.965,0.579,3.209
202209231900,3.301,NaN,0.457,NaN,3.758,0.366,3.667,0.579,3.88
202209232000,3.953,NaN,0.457,NaN,4.41,0.366,4.318,0.579,4.532
202209232100,4.417,NaN,0.457,NaN,4.874,0.366,4.782,0.61,5.026
202209232200,4.498,NaN,0.488,NaN,4.986,0.366,4.864,0.671,5.169
202209232300,4.199,NaN,0.518,NaN,4.717,0.366,4.565,0.732,4.931
202209240000,3.648,NaN,0.549,NaN,4.196,0.366,4.013,0.732,4.379
202209240100,2.952,NaN,0.549,NaN,3.501,0.366,3.318,0.732,3.684
202209240200,2.258,NaN,0.518,NaN,2.776,0.366,2.624,0.701,2.959
202209240300,1.647,NaN,0.518,NaN,2.165,0.366,2.013,0.701,2.348
202209240400,1.194,NaN,0.488,NaN,1.681,0.335,1.529,0.671,1.864
202209240500,1.186,NaN,0.457,NaN,1.643,0.335,1.521,0.671,1.857
202209240600,1.803,NaN,0.457,NaN,2.26,0.305,2.108,0.64,2.443
202209240700,2.793,NaN,0.427,NaN,3.219,0.305,3.097,0.579,3.372
202209240800,3.836,NaN,0.457,NaN,4.293,0.305,4.14,0.579,4.415
202209240900,4.744,NaN,0.457,NaN,5.201,0.305,5.049,0.579,5.323
202209241000,5.295,NaN,0.457,NaN,5.752,0.305,5.599,0.61,5.904
202209241100,5.375,NaN,0.457,NaN,5.833,0.335,5.711,0.61,5.985
202209241200,5.08,NaN,0.427,NaN,5.507,0.335,5.416,0.61,5.69
202209241300,4.517,NaN,0.427,NaN,4.944,0.305,4.822,0.579,5.096
202209241400,3.812,NaN,0.396,NaN,4.208,0.274,4.086,0.549,4.36
202209241500,3.094,NaN,0.366,NaN,3.46,0.244,3.338,0.518,3.612
202209241600,2.414,NaN,0.335,NaN,2.749,0.244,2.658,0.457,2.871
202209241700,1.978,NaN,0.305,NaN,2.282,0.213,2.191,0.427,2.404
202209241800,2.093,NaN,0.274,NaN,2.367,0.183,2.276,0.396,2.489
202209241900,2.693,NaN,0.274,NaN,2.967,0.183,2.875,0.396,3.089
202209242000,3.439,NaN,0.274,NaN,3.714,0.183,3.622,0.366,3.805
202209242100,4.123,NaN,0.274,NaN,4.397,0.183,4.306,0.366,4.488
202209242200,4.56,NaN,0.305,NaN,4.865,0.213,4.773,0.396,4.956
202209242300,4.583,NaN,0.305,NaN,4.888,0.183,4.766,0.396,4.98
202209250000,4.236,NaN,0.274,NaN,4.511,0.183,4.419,0.396,4.633
202209250100,3.65,NaN,0.274,NaN,3.925,0.183,3.833,0.366,4.016
202209250200,2.941,NaN,0.274,NaN,3.216,0.183,3.124,0.366,3.307
202209250300,2.262,NaN,0.244,NaN,2.505,0.152,2.414,0.366,2.627
202209250400,1.679,NaN,0.213,NaN,1.892,0.122,1.8,0.335,2.014
202209250500,1.291,NaN,0.213,NaN,1.504,0.122,1.412,0.305,1.595
202209250600,1.401,NaN,0.213,NaN,1.615,0.091,1.493,0.305,1.706
202209250700,2.117,NaN,0.183,NaN,2.299,0.091,2.208,0.305,2.421
202209250800,3.127,NaN,0.213,NaN,3.34,0.091,3.218,0.305,3.431
202209250900,4.125,NaN,0.213,NaN,4.338,0.091,4.216,0.305,4.43
202209251000,4.926,NaN,0.213,NaN,5.139,0.091,5.017,0.335,5.261
202209251100,5.315,NaN,0.213,NaN,5.529,0.091,5.407,0.335,5.651
202209251200,5.235,NaN,0.213,NaN,5.448,0.091,5.326,0.335,5.57
202209251300,4.801,NaN,0.213,NaN,5.014,0.091,4.892,0.335,5.136
202209251400,4.13,NaN,0.183,NaN,4.313,0.091,4.221,0.305,4.435
202209251500,3.373,NaN,0.183,NaN,3.555,0.061,3.434,0.305,3.677
202209251600,2.652,NaN,0.152,NaN,2.804,0.061,2.713,0.274,2.926
202209251700,2.023,NaN,0.152,NaN,2.175,0.03,2.053,0.274,2.297
202209251800,1.729,NaN,0.152,NaN,1.882,0,1.729,0.274,2.003
202209251900,2.036,NaN,0.152,NaN,2.188,0,2.036,0.274,2.31
202209252000,2.785,NaN,0.152,NaN,2.938,0.03,2.816,0.274,3.06
202209252100,3.623,NaN,0.152,NaN,3.775,0.03,3.653,0.305,3.927
202209252200,4.346,NaN,0.152,NaN,4.498,0.061,4.407,0.305,4.651
202209252300,4.764,NaN,0.183,NaN,4.947,0.061,4.825,0.305,5.069
202209260000,4.737,NaN,0.183,NaN,4.919,0.061,4.798,0.305,5.041
