DATE,TIDE,OB,SURGE,BIAS,TWL,SURGE90p,TWL90p,SURGE10p,TWL10p
202209140000,0.782,NaN,0.03,NaN,0.813,0,0.782,0.061,0.843
202209140100,0.789,NaN,0.03,NaN,0.819,0,0.789,0.03,0.819
202209140200,0.692,NaN,0,NaN,0.692,0,0.692,0.03,0.723
202209140300,0.522,NaN,0,NaN,0.522,0,0.522,0.03,0.553
202209140400,0.323,NaN,0,NaN,0.323,0,0.323,0.03,0.354
202209140500,0.144,NaN,0,NaN,0.144,0,0.144,0.03,0.174
202209140600,0.025,NaN,0,NaN,0.025,0,0.025,0.03,0.055
202209140700,0.003,NaN,0,NaN,0.003,0,0.003,0.03,0.033
202209140800,0.093,NaN,0,NaN,0.093,0,0.093,0.03,0.123
202209140900,0.261,NaN,0,NaN,0.261,0,0.261,0.03,0.292
202209141000,0.447,NaN,0,NaN,0.447,0,0.447,0,0.447
202209141100,0.606,NaN,0,NaN,0.606,0,0.606,0,0.606
202209141200,0.714,NaN,0,NaN,0.714,0,0.714,0,0.714
202209141300,0.739,NaN,0,NaN,0.739,0,0.739,0,0.739
202209141400,0.663,NaN,0,NaN,0.663,0,0.663,0,0.663
202209141500,0.506,NaN,0,NaN,0.506,0,0.506,0,0.506
202209141600,0.309,NaN,0,NaN,0.309,0,0.309,0,0.309
202209141700,0.119,NaN,0,NaN,0.119,0,0.119,0,0.119
202209141800,-0.016,NaN,0,NaN,-0.016,0,-0.016,0,-0.016
202209141900,-0.062,NaN,0,NaN,-0.062,0,-0.062,0,-0.062
202209142000,0.007,NaN,0,NaN,0.007,0,0.007,0,0.007
202209142100,0.176,NaN,0,NaN,0.176,0,0.176,0,0.176
202209142200,0.388,NaN,0,NaN,0.388,0,0.388,0,0.388
202209142300,0.586,NaN,0,NaN,0.586,0,0.586,0,0.586
202209150000,0.737,NaN,0,NaN,0.737,0,0.737,0.03,0.768
202209150100,0.814,NaN,0,NaN,0.814,0,0.814,0.03,0.845
202209150200,0.792,NaN,0.03,NaN,0.822,0.03,0.822,0.061,0.853
202209150300,0.674,NaN,0.061,NaN,0.735,0.03,0.704,0.091,0.765
202209150400,0.494,NaN,0.091,NaN,0.585,0.061,0.555,0.122,0.616
202209150500,0.296,NaN,0.122,NaN,0.418,0.091,0.387,0.152,0.448
202209150600,0.129,NaN,0.183,NaN,0.312,0.152,0.281,0.213,0.342
202209150700,0.033,NaN,0.213,NaN,0.247,0.183,0.216,0.274,0.308
202209150800,0.037,NaN,0.244,NaN,0.281,0.213,0.251,0.274,0.312
202209150900,0.145,NaN,0.244,NaN,0.389,0.213,0.359,0.305,0.45
202209151000,0.316,NaN,0.244,NaN,0.56,0.183,0.499,0.305,0.621
202209151100,0.489,NaN,0.244,NaN,0.733,0.183,0.672,0.274,0.764
202209151200,0.624,NaN,0.244,NaN,0.868,0.213,0.838,0.274,0.899
202209151300,0.698,NaN,0.244,NaN,0.942,0.213,0.911,0.274,0.972
202209151400,0.687,NaN,0.244,NaN,0.931,0.213,0.9,0.274,0.961
202209151500,0.586,NaN,0.244,NaN,0.83,0.183,0.769,0.274,0.86
202209151600,0.419,NaN,0.213,NaN,0.632,0.183,0.602,0.244,0.663
202209151700,0.227,NaN,0.183,NaN,0.41,0.152,0.379,0.244,0.471
202209151800,0.059,NaN,0.183,NaN,0.241,0.152,0.211,0.244,0.302
202209151900,-0.043,NaN,0.183,NaN,0.14,0.122,0.079,0.244,0.201
202209152000,-0.048,NaN,0.183,NaN,0.135,0.122,0.074,0.213,0.165
202209152100,0.055,NaN,0.152,NaN,0.208,0.091,0.147,0.213,0.269
202209152200,0.244,NaN,0.152,NaN,0.397,0.091,0.336,0.213,0.458
202209152300,0.458,NaN,0.122,NaN,0.58,0.061,0.519,0.213,0.671
202209160000,0.642,NaN,0.091,NaN,0.733,0.03,0.672,0.152,0.794
202209160100,0.768,NaN,0.091,NaN,0.86,0.03,0.799,0.152,0.92
202209160200,0.815,NaN,0.091,NaN,0.906,0.03,0.846,0.152,0.967
202209160300,0.767,NaN,0.061,NaN,0.828,0.03,0.798,0.152,0.92
202209160400,0.636,NaN,0.091,NaN,0.728,0.03,0.667,0.152,0.789
202209160500,0.454,NaN,0.091,NaN,0.546,0.03,0.485,0.152,0.607
202209160600,0.27,NaN,0.03,NaN,0.3,0,0.27,0.122,0.392
202209160700,0.128,NaN,0.03,NaN,0.158,0,0.128,0.091,0.219
202209160800,0.06,NaN,0.03,NaN,0.091,0,0.06,0.091,0.152
202209160900,0.088,NaN,0.03,NaN,0.119,0,0.088,0.091,0.18
202209161000,0.208,NaN,0.03,NaN,0.238,0,0.208,0.091,0.299
202209161100,0.372,NaN,0.03,NaN,0.403,0,0.372,0.061,0.433
202209161200,0.521,NaN,0,NaN,0.521,0,0.521,0.03,0.551
202209161300,0.621,NaN,0,NaN,0.621,0,0.621,0.03,0.652
202209161400,0.66,NaN,0.03,NaN,0.69,0,0.66,0.03,0.69
202209161500,0.621,NaN,0.03,NaN,0.651,0,0.621,0.061,0.682
202209161600,0.504,NaN,0.03,NaN,0.535,0,0.504,0.061,0.565
202209161700,0.337,NaN,0.03,NaN,0.368,0,0.337,0.061,0.398
202209161800,0.162,NaN,0.03,NaN,0.193,0,0.162,0.061,0.223
202209161900,0.027,NaN,0,NaN,0.027,-0.03,-0.004,0.061,0.088
202209162000,-0.036,NaN,-0.03,NaN,-0.066,-0.061,-0.097,0,-0.036
202209162100,-0.007,NaN,-0.061,NaN,-0.068,-0.122,-0.129,0,-0.007
202209162200,0.122,NaN,-0.03,NaN,0.091,-0.091,0.03,0,0.122
202209162300,0.319,NaN,0.03,NaN,0.35,0,0.319,0.091,0.411
202209170000,0.519,NaN,0.122,NaN,0.641,0,0.519,0.244,0.763
202209170100,0.674,NaN,0.122,NaN,0.796,0.03,0.705,0.274,0.949
202209170200,0.769,NaN,0.152,NaN,0.922,0.03,0.8,0.305,1.074
202209170300,0.79,NaN,0.213,NaN,1.003,0.061,0.851,0.366,1.155
202209170400,0.725,NaN,0.274,NaN,0.999,0.122,0.846,0.427,1.151
202209170500,0.587,NaN,0.305,NaN,0.892,0.152,0.74,0.488,1.075
202209170600,0.416,NaN,0.427,NaN,0.843,0.335,0.751,0.549,0.965
202209170700,0.256,NaN,0.488,NaN,0.744,0.396,0.652,0.61,0.866
202209170800,0.144,NaN,0.518,NaN,0.662,0.427,0.571,0.64,0.784
202209170900,0.102,NaN,0.518,NaN,0.621,0.396,0.499,0.671,0.773
202209171000,0.149,NaN,0.488,NaN,0.636,0.335,0.484,0.64,0.789
202209171100,0.272,NaN,0.427,NaN,0.699,0.274,0.546,0.671,0.942
202209171200,0.418,NaN,0.427,NaN,0.845,0.305,0.723,0.549,0.967
202209171300,0.532,NaN,0.305,NaN,0.837,0.152,0.685,0.427,0.959
202209171400,0.597,NaN,0.244,NaN,0.841,0.091,0.689,0.427,1.024
202209171500,0.607,NaN,0.213,NaN,0.821,0.061,0.668,0.396,1.003
202209171600,0.549,NaN,0.213,NaN,0.762,0.061,0.61,0.396,0.945
202209171700,0.427,NaN,0.183,NaN,0.61,0.03,0.457,0.396,0.823
202209171800,0.271,NaN,0.152,NaN,0.424,0,0.271,0.396,0.668
202209171900,0.125,NaN,0.122,NaN,0.247,-0.03,0.095,0.427,0.552
202209172000,0.026,NaN,0.091,NaN,0.117,-0.061,-0.035,0.396,0.422
